index,prompt,prompt_cont,gen0,['It is many farms crowding the area'],"[', which all produce milk and pork.']","[', and the farmers are not happy.']"
18,"['Asphalt/bitumen is used to make Japan black, a lacquer known especially for its use on iron and steel, and it is also used in paint and marker ink by some graffiti supply companies to increase']","[' the weather resistance and permanence of the paint or ink, and to make the color much darker.[citation needed] Asphalt/bitumen is also used to seal some alkaline batteries during the manufacturing process.']","[' the blackness of the ink.\n\nThe Japanese black is a mixture of asphalt and bitumen, and it is used to make Japan black, a lacquer known especially for its use on iron and steel,']"
19,['a slam-bang extravaganza is all about a wild'],"['-and-woolly, wall-to-wall good time.']",[' ride through the streets of New York City.\n\nThe film is']
20,['you gotta give the audience a reason'],[' to want to put for that effort'],"[' to come back.""\n\n""']"
21,"['woody allen  latest an ambling, broad comedy about all']",[' dey is to love -- and hate -- about the movie biz.'],[' the things that go wrong in the world.\n\nThe film is directed']
22,['It was a plan that we would'],[' visit Glasgow today but the weather terrible.'],[' have to change. We would have to']
23,['Ablright Jewish cousin a'],[' 21 year old man named George.'],"[' friend of mine, who is a']"
24,['How many inches of rain'],[' central Nigeria get each year?'],[' have you had this year?']
25,"[""it ain't""]",[' scary in the slightest'],[' no use to me']
26,"['The table was piled high with food, and on the floor beside it it']","[' was crocks, baskets, and a five-quart pail of milk.']","[' was a pile of empty wine bottles.\n\n""I\'m sorry,"" I']"
27,"[""Dey's a hole in the tarp""]",['aulin which that stone is holding down.'],"['.\n\n""I\'m not going to']"
28,['Donald Trump actually care'],[' about the United States?'],[' about the environment.\n']
29,['Why is stressed out the only popular twenty one pilots song? They'],"[' got many other beautiful, why is stressed out the only one?']","["" are all about the same.\n\nI think it's because""]"
30,['Will image quality be worse if'],[' my lense got more glass?'],[' I use a different camera?\n']
31,['In the unlikely event the Electoral College throw'],"[' the vote, how soon gon we know?']",[' their weight behind the winner of the popular vote']
32,"[""It's likely that Tom gon win,""]","["" but itain't clear which race.""]","["" but I think he's going to lose""]"
33,['World send emergency'],[' relief to battered Philippines'],[' alert to residents of']
34,['How gon I improve'],[' my spoken English?'],[' my game?\n']
35,['But metaphysical implications seem to done interested him less than enforcing a moral example to'],"[' unite his far-flung subjects in peace and fellowship, under him.']","[' his son.\n\n""I don\'t think it\'s a good idea']"
36,['What effects gon trade sanctions imposed on and by'],[' Russia have on the U.S. economy?'],[' the United States have had on the people of the']
37,['What NFL teams done won'],[' the most Super Bowl rings?'],[' the Super Bowl?\n\n']
38,"['The conventional therapy counseling or medication, but now it is a new tool,']","[' one put the soldiers through the trauma again, only this time in virtual reality.']",[' which is used to treat the patients with the disease. The medication is used to']
39,['How the process in which Japanese grow water'],['melon differ from the process Koreans use?'],['melons\n\nThe process of growing']
40,['This theory capture that arrows don'],"[""'t stop in no midair""]",['’t have to be']
41,['John as tall as'],[' that man is.'],"[' the moon,\n']"
42,['A tan dog lick a'],[' girls hand while laying down.'],[' tan dog lick a tan dog']
43,['What basic difference is it between the'],[' teams of Barcelona and Real Madrid?'],[' two?\n\nA:\n']
44,['Who released a guideline recommend that people'],[' follow a whole plant food diet?'],[' with a history of depression should not']
45,"['Many early immigrant groups travelled to America to worship freely, particularly']",[' after the English Civil War and religious conflict in France and Germany.'],[' in the early years of the nation. The first group to arrive']
46,['What the best trading'],[' platform for beginners?'],[' strategy is for you']
47,['Reform allow'],[' home schooling.'],[' the government to']
48,['It prove that John was'],[' lying that he left town.'],[' the first to discover the\n']
49,['Why people ask questions on Quora'],[' can easily be answered by Google?'],['\n\nI’ve been']
50,"['this a shameless sham, calculated to cash']",[' in on the popularity of its stars.'],"["" in on the public's fear of the""]"
51,"['Can I abscond from work, I been working in a company for']","["" only 2 months, and I think I ain't a perfect fit here?""]",[' the past 3 years. I have been working in a company for the past']
52,['you got no remains of an'],[' A- at the pentagon.'],"[' old man, and the only thing']"
53,['The Mongol Empire was one of the most ethnically and'],"[' culturally diverse empires in history, as befitting its size.']",[' religiously diverse empires in history. The Mongols were a nom']
54,"['In the United Kingdom, BBC Radio 5 Live']",[' and 5 Live Sports Extra gon carry the contest.'],[' is the national radio station for the UK. It']
55,"['At 5:30 p.m. on Thursday, 10-15 UFOs was spotted over north London in the inner-city district of Islington. The Islington police said they started receiving phone calls only minutes after the objects been started appearing. 34 year-old market stall trader Alix McAlister, witnessed the objects, said that, ""I just picked up my son from nursery in Bredgar Road.']","["" I done just come out of the door when I noticed what was going on in the sky. it was a group of them - 10 to 15 of them moving together. My first impression was that they reminded me of a squadron of aeroplanes in formation. But they ain't have a proper formation and they was all moving at the same speed. I thought for a while that something was happening in the centre of London.""]",[' He was in a hurry to get home. He was in a hurry to get home. He was in a hurry to get home. He was in a hurry to get home. He was in a hurry to get home. He was in a hurry to get home. He was in a hurry to get home. He was in a hurry to get home. He was in a hurry to get home. He was in a']
56,"[""George ain't particularly""]",[' eager to see it.'],[' fond of the idea of']
57,['What the most interesting products and innovations Bank'],[' of America is coming out with in 2016?'],[' of America has ever seen are:\n\n']
58,"['We got no idea about a time between roughly 300,000 and 1']","[' billion years after the Big Bang, when the universe was very hazy.']","['.5 million years ago, but the evidence is mounting that the earliest humans']"
59,"[""It ain't until no 1930s that the""]",[' Supreme Court held a delegation of authority unconstitutional.'],[' first American-made car was built.\n']
60,['The company gon offer songs for 99 cents'],[' and albums for $9.95.'],"["" a pop.\n\nI'm not""]"
61,['Who done tried self hypnosis'],['? And how it work?'],['?\n\nI have been']
62,['Google search for Travel WODs got'],[' whole lots of results which you can use.'],[' me thinking about the best of the best.']
63,['to leave would'],[' be John pleasure.'],[' be a good idea']
64,"['The other, al-Azhar, acquire this status in name and essence only in the course of numerous reforms during the 19th and 20']","['th century, notably the one of 1961 which introduced non-religious subjects to its curriculum, such as economics, engineering, medicine, and agriculture.']","['th centuries.\n\nThe first reform was the establishment of the ""Council of Al-Azhar"" in 1832. The Council was established']"
65,['do'],[' not work'],['ctype']
66,['It sure that I gon get my class'],[' 12 improvement admit card delivered to my address?'],"["" back, I'm gonna get my class back""]"
67,"[""I don't believe it was any""]",[' iceberg at all anywhere near the Titanic.'],[' of the above.  I think it']
68,['Sam and'],[' Amy fifteen.'],[' I are going']
69,['Financial firms now offer internally focused'],[' products that improve business success.'],"[', high-quality, and']"
70,"['Frank may done told Chet,']","[' and Joe may have, too.']","["" but he ain't gonna tell me""]"
71,['People was killed'],[' in suicide attacks.'],[' in the attack.']
72,['Most columnists claim that a senior'],[' White House official been briefing them.'],[' member of the Trump administration is a']
73,['to convince the audience that these br'],['ats gon ever be anything more than losers'],['ides are not the same as the\n']
74,"['no, it']","[""ain't no answer""]","[""'s not a good""]"
75,['Japan economy ain'],"[""'t flourishing.""]","[""'t what it""]"
76,['got a shambling charm... a'],[' cheerfully inconsequential diversion.'],"[""\n\nI'm a big fan""]"
77,['For each question on the scale measure homosexuality dey is a'],[' corresponding question measure heterosexuality giving six matching pairs of questions.'],[' question on the scale measure homosexuality dey is a question on']
78,['What some topics you just cant ignore'],[' while preparing for iit jee?'],['\n\nI’ve been thinking']
79,['About half of all U.S'],['. households got money in mutual funds.'],"['. adults are obese, and the number']"
80,['What Fit'],['na mean?'],"['bit is,']"
81,"['In 2005, Peter Pilz, a member of the Austrian Parliament from the Austrian Green Party, demanded that Parliament revoke Schwarzenegger Austrian citizenship due to his decision']","[' not to prevent no executions of Donald Beardslee and Stanley Williams, causing damage of reputation to Austria, where the death penalty done been abolished since 1968.']","[' to run for the presidency of the United States.\n\nIn 2006, the Austrian government passed a law that would have stripped Schwarzenegger of his Austrian citizenship.']"
82,"['They also presented Jesus –  ""As it is written in the law of the Lord, Every male']","[' openeth the womb shall be called holy to the Lord"" (Luke 2:23other verses).']","[' among you shall be as a woman, and every woman as a man."" (Genesis 1:']"
83,['Dropbox Mobile use mobile data? Is it'],[' any setting so that it sync only on WiFi?'],[' possible to use the same app for both Android and']
84,['yeah really oh our neighbor a lawn service come and do his and'],"["" i don't think it look any better than what my husband do so""]",[' my yard and he was a little bit of a pain in the butt']
85,"[""It's an opportunity to advocate for victims of""]",[' domestic violence do not generally get advocated for..'],[' sexual assault and to help survivors of sexual assault']
86,['It was a fine selection'],[' of Goethe writing.'],"[' of wines, and the']"
87,"['the chateau belong to rudd, whose portrait of a therapy-dependent']",[' flakeball spouting french malapropisms... a nonstop hoot.'],"[', self-obsessed, and self-destructive woman is a perfect portrait of']"
88,['When you know that'],[' you are in love?'],[' you are going to be']
89,"[""If checks ain't written to Indiana University""]","[' Foundation, dey gon be an issue.']","[', they ain\'t checks."" ""I\'m']"
90,"['While local cab drivers had compliments, not everyone appreciated no company. The Chicago Cubs decided to cancel their booking after hearing about the con, and J.J. Hardy of the Milwaukee Brewers reported being kept up by fans on Wednesday night. The']","[' Brewers been lost their game the following day. The convention closed with next year date ―June 26-29 ―along with the announcement of a guest: Disney animator Floyd Norman. The event theme gon be ""It\'s a Jungle Out There!"".']","[' Brewers were scheduled to play the Cubs on Thursday night, but the game was canceled due to the con.\n\nThe Cubs and Brewers were scheduled to play a game on Thursday night, but the game was canceled due to the con.\n\n']"
91,['During the 1950s dey was a citywide festival called'],[' Fiesta del Pacifico highlighting the area Spanish and Mexican past.'],"[' the ""Dey Festival"" which was held in the city']"
92,['Prime Minister Allawi gon return to Iraq'],[' in time for the country national conference.'],['\n\nPrime Minister Allawi has returned']
93,"[""It more difficult to find a job in a city I don't live in than no""]","["" city I live in, even if I'm willing to pay my own relocation costs?""]",[' job in a city I do live in.\n\nI have a friend who is']
94,"[""That's been interesting though, because the kids have been over""]","[', have been, you know, coming back right now.']","["" to the house a few times, and they've been playing""]"
95,['Latin and Euro-American rhythms'],[' both present in discos.'],"[', and the influence of the']"
96,['What it mean'],[' when your vomit white'],[' to be a good']
97,['it have been much puzzlement among'],[' critics about what the election symbolize.'],[' the people of the country as to why']
98,"['""With Leukemia"" a website bringing parents together world']",['-wide to share experiences on caring for children got leukemia.'],['-wide to share their stories and support each other.\n']
99,['at the state scientific center of applied microbiology it is every kind of deadly bacteria'],[' was studied for use in the secret biological weapons program of the soviet union.'],[' that can be found in the human body.\n\nThe bacteria that cause the most']
100,"['In the early Olympic games, athletes used to run a mile and then recite a poem. The first poet-in-residence of an English football team, Ian McMillan, remarked that football chants are like huge tribal poems. Generally, though, sport and poetry done never seemed natural companions in human enterprise. Until the New York Mets baseball team suffered in 2007']","[' arguably the worst collapse in Major League Baseball history. To describe the anguish fans felt, The New York Times turned to a poet, Frank Messina. ""wasn\'t nothing really representing the fan point of view,"" Messina told Wikinews reporter David Shankbone in an interview. ""it\'s a lot of hurting people out there can\'t express what happened.""']","[', the Mets had never won a World Series.\n\nThe Mets were the first team to win a World Series since the New York Yankees in 1945. The Mets were also the first team to win a World Series since the New York Giants in 1945. The Mets were also the first team to win a World Series since the New York Yankees in 1945.\n\n']"
101,"['My meeting started at 4:00 and I needed to catch the train at 4:30,']","["" so dey wasn't much time. Luckily, it was delayed, so it wrought out.""]",[' so I had to leave early. I was so excited to see the city and the people.']
102,"[""From what I'm seeing it's generally accepted that most English""]",[' speakers got a vocabulary size of 15000 to 20000 words.'],"[' speakers are not aware of the existence of the word ""fear']"
103,['The Portuguese Navy'],[' got 58 submarines.'],['\n\nThe Portuguese']
104,"['give shapiro, goldman, and bolado credit for good intentions, but']","["" dey ain't nothing here they couldn't have done in half no hour.""]",[' they are not the only ones who are guilty of this.\n\nThe problem is']
105,['Blair sorry for anyone done'],[' lost their lives in Iraq.'],[' wrong\n\nI have been']
106,['The college coaches got the most responsibility to decide'],"[' which players got a problem, not the NCAA']",[' the fate of the team. The coaches were']
107,"['Dey is a total of 12,800 Buddha statues here,']",[' plus the remains of the monastery founder embalmed in gold leaf.'],[' which is the largest number of Buddha statues in the world. The statues']
108,['and EDS is very particular about this hair cuts i mean it was like you can'],"[""'t have you know such and such facial hair no beards you know and just really detailed""]","[""'t get a haircut that is not a little bit different from the one you have now.""]"
109,['Dey is 11'],[' official EU languages.'],[' years old. He']
110,['I put the cake away in the refrigerator.'],[' It got a lot of butter in it.'],[' I was going to take it out and put']
111,['What traditional schooling done been considered modeled'],[' after the traditional Islamic graduate schools?'],[' on the\n\nThe traditional school']
112,['Participation in the Premier League by some Scottish or'],"[' Irish clubs done sometimes been discussed, but without result.']",[' English clubs has been a long-standing tradition. The']
113,['Anson thought that he'],[' done bought the paint stripper'],[' had been a fool to marry']
114,"['Jane knocked on Susan door, but it']",[' was no answer. She was out.'],"[' was locked. She tried the knob,']"
115,"[""I finished a web intensive program, and I've been looking for a job in web development.""]","["" I realize I don't really know web development work no environment. How can I get this experience?""]","["" I've been told that I should be looking for a job in web development, but I'm not""]"
116,"['Michael said that Pinochet been came to Britain with a passport do not require no visa, and it likely that he may done presented, supported']","[' with evidence, medical reasons for requiring treatment and therefore, it was no reason for immigration authorities to prevent him from entering the country upon his arrival.']","[', and supported by the British government.\n\nThe British government has been very clear that they do not want to be involved in any way in']"
117,['My brother wear a'],[' green overcoat.'],[' hat.\n\n']
118,"[""We couldn't""]",[' use no lake'],[' have done it']
119,['The class rank rule got the same consequence as traditional affirmative action: opening schools to students'],"[' would otherwise not be admitted the given school used a holistic, merit-based approach.']",[' of color.\n\nThe class rank rule got the same consequence as traditional affirmative action']
120,['It was people playing'],[' on the bea'],"[' the game, not']"
121,['Ebola Epidemic'],[' break out in Zaire.'],[' in Liberia: The Case of']
122,"['On Sunday Memoirs: 1939-1993 a memoir written by former Prime Minister of Canada Brian Mulroney gon be released. The 1,152 page tome outline Mulroney version of events during his time as prime minister. CTV gon broadcast a documentary on Brian Mulroney on the eve of his book launch. In addition, the']","[' network plan to air Triumph & Treachery: The Brian Mulroney Story on Sunday, CTV say the 90-minute special gon be the most complete interview the former prime minister done ever given and his first comprehensive interview since leaving office in 1993. The Quebec French language TVA network gon air a similar documentary exclusively in French later that night.']",[' book includes a foreword by former Prime Minister of Canada Jean Chrétien.\n\nThe book is divided into three sections:\n\nThe first section covers the years 1939-1941. It is divided into three parts:\n\nThe first part covers the years 1939-1941. It is divided into three parts:\n\nThe first']
123,"[""uh no uh no don't no i have a""]",[' place s rusting i gotta get something on it'],"["" question\ni'm sorry i'm sorry i'm""]"
124,['What the best organizational'],[' psychology master degrees?'],[' structure for a startup']
125,"['In particular the Shiva Sutras, an auxiliary text to the Ashtadhyayi, introduce what can be considered a list of the phonem']","['es of the Sanskrit language, with a notational system for them is used throughout the main text, which deal with matters of morphology, syntax and semantics.']",['es of Sanskrit. The phonemes are listed in the order of their appearance in the text.\n\nThe phonemes are listed in the order']
126,['After Hedges microphone was unplugged for a second time'],"[', Pribbenow told him to wrap up his speech.']","[', the crowd erupted in cheers.\n\n“I�']"
127,['Why doctors recommend not'],[' to become no doctor'],[' to use the term']
128,['Is dey'],[' anything called god?'],[' gonna let me in']
129,"['Government forces killed the head of the Armed Islamic Group, or GIA']","[', which done claimed responsibility for killing 61 foreigners in the last year.']","[', in a raid in the northern city of Aleppo on Tuesday, according']"
130,"['The ACS, developed jointly by four American agencies, was installed in March of 2002. It a system of three cameras, filters, and dispersers which act to detect wavelengths of light ranging from near-infrared to ultraviolet. It a system was designed to last five years, according to Preston Burch, associate director and program manager for the Hubble Space']","["" Telescope. NASA also indicated that the other four main systems on the telescope remain unaffected and functioning normally. Research work gon resume this week using those systems. A scheduled mission to the space telescope in 2008 is expected to deliver instruments to further upgrade the capabilities of the telescope. It ain't known what the effect of the ACS failure gon have on the scheduled mission.""]","[' Telescope.\n\nThe ACS is a system of three cameras, filters, and dispersers which act to detect wavelengths of light ranging from near-infrared to ultraviolet. It a system was designed to last five years, according to Preston Burch, associate director and program manager for the Hubble Space Telescope.\n\nThe Hubble Space Telescope is a space telescope']"
131,"['The Angel, Islington done was formerly a coaching inn, the first on the route northwards']","[' out of London, where Thomas Paine is believed to done written much of The Rights of Man.']","[' from London.\n\nThe Angel, Islington done was formerly a coaching inn, the first on']"
132,['Grandma done set a place for Mary; and once Mrs.'],"[' Wyman was seated, she pulled her, protesting, to it.']",['\n             ']
133,['Exclusive-UPDATE 2-Egypt pro'],['-Mursi alliance signal flexibility in talks'],['-democracy group says it has received a $']
134,['It seem unlikely that dey gon be a coalition between Ger'],['hard Schroeder Social Democrats and Angela Merkel Christian Democratic Union.'],['onimo and the other two.\n\nI think it']
135,['Where the palazzo join the basilica southernmost flank the Porta della Carta'],"[' (Gate of the Paper, where the doge posted his decrees and scribes gathered).']","[', the Porta del Popolo, the Porta del Popolo, the Porta del']"
136,['Microsoft gon stop developing versions of its Internet Explorer browser software for'],"[' Macintosh computers, saying that Apple Safari is now all Apple need']","[' Windows 8, and instead focus on its own browser, Edge']"
137,['The thief was seized by the police'],[' turned out to be our cousin.'],[' and taken to the police station.']
138,['Mr Sahel said police done identified the bodies of seven of the 14-'],['strong cell believed to done carried out the five almost simultaneous attacks on Saturday.'],['year-old boys and arrested the remaining five.\n\nThe boys were']
139,"['After a somewhat lengthy conversation, Nancy convinced the housekeeper it was no immediate cause for alarm. She did not']","[' mention no incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen uneasiness.']","[' want to be the one to tell the children that their mother was ill.\n\n""I\'m sure she\'ll']"
140,['Rick Dinon the senior vice president'],[' of 20th Century Insurance Co.'],[' of the National Association of Realt']
141,['Nations like Israel and'],[' Australia already got such status.'],[' the United States are not the']
142,"[""Done anyone ever gotten to middle age, had little experience but ain't""]",[' happy with what they was doing for an occupation the last 25 years?'],"["" no one ever gotten to middle age, and ain't no one ever""]"
143,"['Only three buildings was wrapped by Christo: The Kunsthalle Berne, 1968, The Museum of Contemporary Art, Chicago, 1969 and The Wrapped Reichstag, Berlin, 1995']","["", which the third and last wrapped building -- it was initiated in 1961 first and then again in 1971. In 1971 the Valley Curtain been was already well underway, and ain't no wrapping""]","['.\n\nThe Kunsthalle Berne, 1968\n\nThe Kunsthalle Berne, 1968, was the first museum to be built in the former East Germany. It was designed']"
144,['Dave got something'],[' on his mind.'],[' to say.\n']
145,"['He also perfected a sparse, percussive blues style, especially up the neck']","[' in keys done not been used much in country no music, notably B and E.']","['.\n\nIn the late 1960s, he began to experiment with a more complex']"
146,['Muriel got a famous painting of a ballerina by Cec'],"[""ile d'Arblay hanging in Muriel living room.""]","['ilia Beaux-Arts, and she was so taken with']"
147,['A higher price was paid for beer in the snug'],"["" and couldn't nobody look in and see the drinkers.""]","[' of the pub, and the\nbeer was good.']"
148,['John think that it is appropriate for it to'],[' be a picture of himself in the corridor.'],[' be a\n\nThe\n\nThe\n']
149,"['Aside from Walpole, else denied that it']",[' was no such thing as the prime minister?'],"[' was a ""real"" town.\n\n']"
150,['How Alexis de Tocqu'],['eville describe the French Revolution?'],['eville was born in 1805']
151,['Who Bill say Frank claimed that Mary seem'],[' to have been likely to done kissed?'],[' to be a good person?\n\n']
152,['The FDIC disallowed IndyMac from acquiring new brokered deposits on this date'],"[', the threat of brokered deposit losses would have been $500 million a month?']",['.  \n\nThe FDIC disallowed IndyMac from acquiring new brokered']
153,"['During the weekend of Sunday 28 December the 75 year old children clothes retailer, Adams Childrenswear called in administrators PricewaterhouseCoopers. Adams done previously been placed in administration with PricewaterhouseCoopers in 2006, but was rescued by Northern Irish businessman John Shannon in February 2007. A large rebranding followed in 2008, after 42 stores was']","[' closed. Adams got outlets worldwide in places such as Saudi Arabia, and also make clothing under the Mini Mode brand for Boots. At the time of the 2008 administration dey was 260 stores in the UK and 116 outlets overseas, employing around 2000 people. Adams is reported to owe around £20 million to Mr Shannon and £10 million to Burdale.']","[' closed.\n\nIn 2010, Adams Childrenswear was bought by the Irish company, Adams & Co.\n\nIn 2011, Adams & Co. was bought by the Irish company, Adams & Co.\n\nIn 2012, Adams & Co. was bought by the Irish company, Adams & Co.\n\nIn 2013, Adams & Co.']"
154,"[""I am in a relationship with a girl. She want to spend her whole life with me. I love her too, but I ain't sure whether I'ma marry her.""]","["" If I told her about my unsureness about marriage, she would definitely leave me. I don't want to lose her. I am very confused. Can anyone give me any suggestions?""]","["" I don't know what to do. I don't know what to say. I don't know what to do. I don't know what to do.\n\nI don't""]"
155,"[""Ain't nobody done written""]",[' no book about Michael Jordan.'],"[' about the ""B"" word']"
156,"['Red Planet Consulting, Inc. a full-scale project implementation firm']","[' provide expert Smallworld software services to electric, gas and water utilities.']","[', has been selected by the City of San Diego to provide the City']"
157,['Which foods safe to eat'],[' that got freezer burn?'],['?\n\nI am']
158,"['Stars are rotating, but thatain']","[""'t no cause for their stability.""]","[""'t the whole story.\n\n""]"
159,['What it feel like to see a'],[' girl orgasm for the first time?'],[' new car?\n\nIt�']
160,"['What If I join for any CGL posts, would I']",[' able to live a good retirement life after my tenure over?'],[' be able to see the CGL posts I have joined?']
161,['It was girl stranded'],[' on the roof.'],[' on a desert island']
162,['Jack gon have the'],[' hole in his pocket.'],[' same problem as you.']
163,['the film grow'],[' on you.'],['led.\n']
164,['What government set standards'],[' all schools gotta meet?'],[' for the Internet?\n']
165,"['Three years ago, Anurag been was thrice as old as Bhargav was. Two years']","[' hence, Anurag age gon be twice that of Bhargav age. What the present age?']","[' ago, Bhargav was thrice as old as Anurag was. And two years ago,']"
166,['Dulles suspected everyone'],[' Angleton did it.'],[' was in on the conspiracy']
167,['I think you gotta apply a'],[' little statistical thinking to this.'],[' little bit of pressure to get']
168,"[""don't mind crappy movies as much as adults, provided""]","["" dey's lots of cute animals and clumsy people.""]","["" they are good ones.\n\nI'm not sure what""]"
169,['What Daisy'],[' destruction?'],[' is doing']
170,"['In 2001, El Salvador adopted the U.S. dollar as its currency,']",[' while Panama done used it for decades due to its ties to the Canal Zone.'],"["" replacing the bolivar. The country's economy has been in a state of""]"
171,['What is needed to'],[' reject a cabinet policy?'],[' improve the quality of life']
172,['What is it besides degrees'],[' of similarity with Occitan?'],[' and certificates?\n\nI']
173,"['But the point is, do']",[' anyone here go by Rita?'],[' you have any idea how many']
174,['Mary took out her flute and played one of her favorite'],[' pieces. She done loved it since she was a child.'],"[' songs, ""The Way You Look Tonight.""\n\n""']"
175,"[""Why doesn't the government of""]",[' India remove no system of reservations?'],[' the United States have a national emergency']
176,['How many players on the Barel'],['ona team done scored over 100 goals?'],['vis team have been involved in the B']
177,"[""This year I'ma 10th grade (same school) in high school and""]",[' I got no friends. Is it any tips about making friends and doing well in school'],"["" I'm in the middle of a project. I'm working on a project about the""]"
178,['This book just'],[' buy itself.'],[' about sums up']
179,"[""Wages ain't rising at""]",[' the same rate as inflation.'],[' all.\n\nThe latest']
180,"['Despite the ban on cameras in the courtroom, Oprah network was able to secure a']",[' media permit which resulted in her beef trial looking like an episode of her show.'],[' camera in the courtroom for the trial of former New York City Mayor Rudy Giuliani.']
181,"[""I sat there feeling rather like a chappie I'd once read about in a book, murdered another cove and hid the body under""]","[' the dining-room table, and then been had to be the life and soul of a dinner party, with it there all the time.']",[' a pile of rubbish.\n\nI was in the middle of a conversation with a friend when I heard a loud bang. I looked up']
182,['How can I succeed at Computer Science if Iain'],"[""'t too good at Math and Have never done Physics?""]",[' Banks is the best?\n\nIain Banks is']
183,"['If I love Camille Saint-Saens Introduction and Rondo Capriccioso, for violin & orchestra in A minor, and Chop']","[""in Waltz No. 3 in A minor, Op. 34, mightn't no. 2, what other music I also enjoy?""]","[""in's Nocturne in B flat minor, I will play the first movement of the second movement of the first movement of the second movement""]"
184,"['Tropical Storm Arthur is projected to weaken tonight, but it gon likely regain strength after entering the Bay of Campeche on Sunday.The 2008 Atlantic  hurricane season done got off to an early start today when a tropical storm formed off the coast of Belize, one day before the season officially begin. Tropical Storm Arthur been formed Saturday afternoon']","[' and quickly made landfall at the Yucatan Peninsula, near the border between Belize and Mexico. Both  countries issued a tropical storm warning for the peninsula eastern coastline. In the Mexican state of Quintana Roo, ports was closed to small boats,  water sports was banned, and those living in coastal areas was encouraged to take precautions.']",[' off the coast of Belize. The storm was moving west-northwest at about 10 mph. The storm was expected to strengthen into a hurricane by Sunday. The National Hurricane Center said the storm was expected to become a hurricane by Sunday night. The storm was expected to strengthen into a hurricane by Sunday night. The National Hurricane Center said the storm']
185,"['I was tryna open the lock with the key, but someone done filled']","["" the keyhole with chewing gum, and I couldn't get it out.""]","["" it with water and I couldn't get it open. I tried to open""]"
186,"[""A Chilean expert point out that the 1987 Montreal Protocol have ain't effective in arresting the destruction of the ozone layer in the earth atmosphere, resulting in the unprecedented size of the ozone hole this""]","[' year, and causing 120,000 people in Chile to be on yellow alert for ultraviolet radiation (meaning a fair-skinned person would get burnt within 10 minutes of being exposed to the sun).']",[' year.\n\nThe Montreal Protocol was signed in 1987 by the United Nations and the United States to protect the ozone layer in the earth atmosphere. The ozone layer is a layer of the atmosphere']
187,"['The same source said that Cohen, was received by the Prime Minister and Minister of Defense, Fayez Al-Tarawneh,']","[' gon hold talks especially with Jordan Crown Prince, Prince Al-Hassan Bin Talal, represent King Hussein in running the country affairs.']","[' on the same day.\n\nThe source said that the Prime Minister and Defense Minister were in the meeting with the President of the Republic,']"
188,['Some 34.7 million shares done been'],"[' tendered, Oracle said in a statement.']",[' traded on the NYSE.\n\nThe']
189,"['Though the colt had been consistently the victor,']","["" none of his rivals had ain't in his class.""]",[' the race was not without its drama. The colt']
190,"[""Most of Philip K Dick works ain't""]",[' hard Sci-Fi in the least.'],[' worth shit.\n\nThe first time']
191,['At the time structures such as Lie algebras and hyperbolic quatern'],['ions drew attention to the gotta expand algebraic structures beyond the associatively multiplicative class.'],"['ions were introduced, the concept of a Lie algebra was not yet well established. The first']"
192,['The FCC should not done come'],[' to no conclusion they reached.'],[' up with a new name for']
193,['I got'],[' information.'],[' a call']
194,['Iran Parliament Questions A Dism'],['issive Ahmadinejad'],['al Response To The Cor']
195,['Justice did not provide savings no'],[' data beyond fiscal year 1997.'],[' matter how much he wanted to']
