index,prompt,prompt_cont,gen0,['There are many farms crowding the area'],"[', which all produce milk and pork.']","[', but the one I am most familiar']"
45,"['Many early immigrant groups traveled to America to worship freely, particularly']",[' after the English Civil War and religious conflict in France and Germany.'],[' in the early days of the nation. The first group to arrive']
46,['What is the best'],[' trading platform for beginners?'],[' way to get the most']
47,['Reform allows'],[' home schooling.'],[' the government to']
48,['It proves that John was'],[' lying that he left town.'],[' right.\n\nThe first']
49,['Why do people ask questions on Quora'],[' that can easily be answered by Google?'],['?\n\nWhy do people ask questions']
50,"['this is a shameless sham, calculated to cash']",[' in on the popularity of its stars. '],"[' in on the ""fear"" of the']"
51,"['Can I abscond from work, I have been working in a company']","[' for only 2 months, and I think I am not a perfect fit here?']",[' for the past two years. I am a senior engineer and I am not allowed']
52,['you have no remains of an'],[' A- at the pentagon.'],"[' old man, and the\n\n']"
53,['The Mongol Empire was one of the most ethnically and'],"[' culturally diverse empires in history, as befitted its size.']",[' culturally diverse empires in history. The Mongols were a nom']
54,"['In the United Kingdom, BBC Radio 5 Live']",[' and 5 Live Sports Extra will carry the contest.'],[' is the only national radio station to broadcast all of']
55,"['At 5:30 p.m. on Thursday, 10-15 UFOs were spotted over north London in the inner-city district of Islington. The Islington police said they started receiving phone calls only minutes after the objects started appearing. 34 year-old market stall trader Alix McAlister, who witnessed the objects, said that, ""I just picked up my son from nursery in Bredgar Road.']","["" I had just come out of the door when I noticed what was going on in the sky. There were a group of them - 10 to 15 of them moving together. My first impression was that they reminded me of a squadron of aeroplanes in formation. But they didn't have a proper formation and they were all moving at the same speed. I thought for a while that something was happening in the centre of London.""]","[' He was in a state of shock. I was in shock myself. I was just in shock. I was just in shock.""\n\nThe police said that they were called to the scene by a witness who said that he had seen a UFO in the area. The witness said that he had seen the UFO in the area for about five minutes. The witness said that he had seen the UFO in the area for about five']"
56,['George was not particularly'],[' eager to see it.'],[' interested in the subject of']
57,['What are the most interesting products and innovations that'],[' Bank of America is coming out with in 2016?'],[' have come out of the last decade?\n\n']
58,"['We have no idea about a time between roughly 300,000 and 1']","[' billion years after the Big Bang, when the universe was very hazy.']",['.5 million years ago. But we do know that the first humans were']
59,['It was not until the 1930s that the'],[' Supreme Court held a delegation of authority unconstitutional.'],[' first commercial radio station was established in the United']
60,['The company will offer songs for 99 cents'],[' and albums for $9.95.'],"[' each, and the proceeds will go to']"
61,['Who has tried self hypnosis'],['? And how does it work?'],['?\n\nI have tried many']
62,['Google search for Travel WODs has'],[' whole lots of results which you can use.'],[' a lot of great information. I’']
63,['to leave would be'],"["" John's pleasure.""]",[' a good idea.']
64,"['The other, al-Azhar, did acquire this status in name and essence only in the course of numerous reforms during the 19th and 20']","['th century, notably the one of 1961 which introduced non-religious subjects to its curriculum, such as economics, engineering, medicine, and agriculture.']",['th centuries. The first of these was the establishment of the first university in the world in Cairo in 1839. The second was the establishment of']
65,['does'],[' not work'],[' not have']
66,['Is it sure that I will get my class'],[' 12 improvement admit card delivered to my address?'],['?\n\nI am a newbie in']
67,"[""I don't believe there was any""]",[' iceberg at all anywhere near the Titanic.'],"[' real need for the ""fear""']"
68,['Sam and Amy'],[' are fifteen.'],[' are a couple']
69,['Financial firms now offer internally focused'],[' products that help improve business success.'],"[', high-quality, and cost']"
70,"['Frank may have told Chet,']","[' and Joe may have, too.']","["" but he didn't tell me.""]"
71,['People were killed'],[' in suicide attacks.'],"[' in the attack,']"
72,['Most columnists claim that a senior'],[' White House official has been briefing them.'],[' member of the Trump administration is a �']
73,['to convince the audience that these br'],['ats will ever be anything more than losers'],['ides are not the same as the\n']
74,"[""no, it's""]",[' not an answer.'],[' not a good idea']
75,"[""Japan's economy""]",[' is not flourishing.'],[' is growing at a']
76,['has a shambling charm... a'],[' cheerfully inconsequential diversion.'],['\n\nThe\n\nThe\n']
77,['For each question on the scale that measures homosexuality there is a'],[' corresponding question that measures heterosexuality giving six matching pairs of questions.'],"[' corresponding number of points. The higher the score, the more homosexual']"
78,['What are some topics that you just cant'],[' ignore while preparing for iit jee?'],[' wait to write about?\n\nI�']
79,['About half of all U.S'],['. households have money in mutual funds.'],"['. adults are overweight or obese, and']"
80,['What does Fit'],['na mean?'],['bit do for']
81,"[""In 2005, Peter Pilz, a member of the Austrian Parliament from the Austrian Green Party, demanded that Parliament revoke Schwarzenegger's Austrian citizenship due to his decision""]","[' not to prevent the executions of Donald Beardslee and Stanley Williams, causing damage of reputation to Austria, where the death penalty has been abolished since 1968.']","[' to run for the presidency of the United States.\n\nIn 2006, Schwarzenegger was the first American politician to be arrested in Austria. He was arrested for']"
82,"['They also presented Jesus –  ""As it is written in the law of the Lord, Every male']","[' that openeth the womb shall be called holy to the Lord"" (Luke 2:23other verses).']","[' among you shall be circumcised.""\n\nThe Pharisees were the most extreme of the Pharisees']"
83,['Does Dropbox Mobile use mobile data? Is there any'],[' setting so that it syncs only on WiFi?'],[' way to get rid of it?\n\nI']
84,['yeah really oh our neighbor has a lawn service come and do his and'],"["" i don't think it looks any better than what my husband does so""]",[' he has a lawn mower and he has a lawn mower and']
85,"[""It's an opportunity to advocate for victims of""]",[' domestic violence who do not generally get advocated for..'],[' sexual assault and to help survivors of domestic violence.']
86,['It was a fine selection'],"["" of Goethe's writing.""]","[' of wines, and the food']"
87,"['the chateau belongs to rudd, whose portrait of a therapy-dependent fl']",['akeball spouting french malapropisms... is a nonstop hoot. '],['âneur is a masterpiece of the genre.\n\nThe chateau is a']
88,['When do you know that'],[' you are in love?'],[' you have a good idea']
89,['If checks are not written to Indiana University'],"[' Foundation, there will be an issue.']","[""'s computer system, the university will not""]"
90,"['While local cab drivers had compliments, not everyone appreciated the company. The Chicago Cubs decided to cancel their booking after hearing about the con, and J.J. Hardy of the Milwaukee Brewers reported being kept up by fans on Wednesday night. The Brewers']","[' lost their game the following day. The convention closed with next year\'s date ―June 26-29 ―along with the announcement of a guest: Disney animator Floyd Norman. The event\'s theme will be ""It\'s a Jungle Out There!"".']","[' were scheduled to play the Cubs on Thursday night, but the game was canceled due to the con.\n\nThe Milwaukee Brewers were scheduled to play the Chicago Cubs on Thursday night, but the game was canceled due to the con.\n\nThe']"
91,['During the 1950s there was a citywide festival called Fiesta'],"["" del Pacifico highlighting the area's Spanish and Mexican past.""]","[' de la Victoria, which was held in the city of San']"
92,['Prime Minister Allawi will return to Iraq'],"["" in time for the country's national conference.""]","["" on Thursday, the Iraqi Prime Minister's Office""]"
93,"[""Is it more difficult to find a job in a city I don't live in than a""]","["" city I do live in, even if I'm willing to pay my own relocation costs?""]","["" city I do?\n\nI'm a recent graduate from a top-tier university.""]"
94,"[""That's been interesting though, because the kids that have been""]","[' over, have been, you know, coming back right now.']","["" in the program have been really good. I think that's because""]"
95,['Latin and Euro-American rhythms'],[' are both present in discos.'],"[', and the influence of the Latin']"
96,['What does it mean'],[' when your vomit is white'],[' to be a good person']
97,['there has been much puzzlement among'],[' critics about what the election symbolizes.'],[' the\n\npublic as to why the']
98,"['""With Leukemia"" is a website bringing parents together world']",['-wide to share experiences on caring for children who have leukemia.'],['-wide to share stories of their children with Leukemia.\n']
99,['at the state scientific center of applied microbiology there is every kind of deadly bacteria that'],[' was studied for use in the secret biological weapons program of the soviet union.'],[' can be found in the human body.\n\nThe bacteria that cause the most serious']
100,"['In the early Olympic games, athletes used to run a mile and then recite a poem. The first poet-in-residence of an English football team, Ian McMillan, remarked that football chants are like huge tribal poems. Generally, though, sport and poetry have never seemed natural companions in human enterprise. Until the New York Mets baseball team suffered in 2007']","[' arguably the worst collapse in Major League Baseball history. To describe the anguish fans felt, The New York Times turned to a poet, Frank Messina. ""Nothing was really representing the fan\'s point of view,"" Messina told Wikinews reporter David Shankbone in an interview. ""There\'s a lot of hurting people out there who can\'t express what happened.""']","[', the Mets had never won a World Series.\n\nThe Mets were the first team to win a World Series since the Yankees in 1908. The Mets were also the first team to win a World Series since the Yankees in 1908. The Mets were also the first team to win a World Series since the Yankees in 1908. The Mets were also the first team to']"
101,['My meeting started at 4:00 and I needed to catch the train at 4:30'],"["", so there wasn't much time. Luckily, it was delayed, so it worked out.""]","['. I was a bit late, but I was able to get there at 4:30.']"
102,"[""From what I'm seeing it's generally accepted that most English""]",[' speakers have a vocabulary size of 15000 to 20000 words.'],[' speakers will be able to read and understand the text.\n\n']
103,['The Portuguese Navy'],[' has 58 submarines.'],['\n\nThe Portuguese']
104,"['give shapiro, goldman, and bolado credit for good intentions, but']","["" there's nothing here that they couldn't have done in half an hour. ""]",[' they are not the only ones who have been wronged by the banks.\n\nThe']
105,['Blair is sorry for anyone who'],[' has lost their lives in Iraq.'],[' has been affected by the recent events']
106,['The college coaches have the most responsibility to decide'],"[' which players have a problem, not the NCAA']",[' which players to keep and which to cut.']
107,"['There is a total of 12,800 Buddha statues here, plus']","["" the remains of the monastery's founder embalmed in gold leaf.""]",[' a few more in the surrounding area.\n\nThe Buddha statues are']
108,['and EDS is very particular about this hair cuts i mean it was like you can'],"[""'t have you know such and such facial hair no beards you know and just really detailed""]","[""'t get a haircut that is not a little bit different from the one you have now.""]"
109,['There are 11'],[' official EU languages.'],"[',000 people in']"
110,['I put the cake away in the refrigerator.'],[' It has a lot of butter in it.'],[' I was going to take it out and put']
111,['What traditional schooling has been considered modeled'],[' after the traditional Islamic graduate schools?'],[' after is the American system of public']
112,['Participation in the Premier League by some Scottish or'],"[' Irish clubs has sometimes been discussed, but without result.']",[' Welsh clubs has been a long-standing tradition. The']
113,['Anson thought that he'],[' had bought the paint stripper'],[' was going to be a great']
114,"[""Jane knocked on Susan's door, but""]",[' there was no answer. She was out.'],"[' Susan didn\'t answer.\n\n""Susan']"
115,"[""I finished a web intensive program, and I've been looking for a job in web development.""]","["" I realize I don't really know the web development work environment. How can I get this experience?""]","["" I've been looking for a job for a while now, but I haven't found anything. I""]"
116,"['Michael said that Pinochet came to Britain with a passport that does not require a visa, and it is likely that he may have presented, supported']","[' with evidence, medical reasons for requiring treatment and therefore, there was no reason for immigration authorities to prevent him from entering the country upon his arrival.']","[' or assisted the Chilean dictator in his crimes.\n\nThe Chilean dictator was a member of the Chilean Communist Party, and he was also a member']"
117,['My brother wears a'],[' green overcoat.'],[' suit and tie to']
118,"[""We couldn't""]",[' use the lake.'],[' find any evidence of']
119,['The class rank rule has the same consequence as traditional affirmative action: opening schools to students who'],"[' would otherwise not be admitted had the given school used a holistic, merit-based approach.']",[' are not in the top 1% of their class.\n\nThe class rank rule has']
120,['There were people playing'],[' on the bea'],"[' in the street,']"
121,['Ebola Epidemic'],[' breaks out in Zaire.'],[' in Liberia: The Impact of']
122,"[""On Sunday Memoirs: 1939-1993 a memoir written by former Prime Minister of Canada Brian Mulroney will be released. The 1,152 page tome outlines Mulroney's version of events during his time as prime minister. CTV will broadcast a documentary on Brian Mulroney on the eve of his book launch. In addition,""]","[' the network plans to air Triumph & Treachery: The Brian Mulroney Story on Sunday, CTV says the 90-minute special will be the most complete interview the former prime minister has ever given and his first comprehensive interview since leaving office in 1993. The Quebec French language TVA network will air a similar documentary exclusively in French later that night.']",[' the book will be available for purchase on Amazon.\n\nThe book is being released by HarperCollins.\n\nThe book is being released by HarperCollins.\n\nThe book is being released by HarperCollins.\n\nThe book is being released by HarperCollins.\n\nThe book is being released by HarperCollins.\n\nThe book is being']
123,['uh no uh no no i do have a place'],"["" that's rusting i need to get something on it""]","["" to stay, but i'm not sure if i can""]"
124,['What are the best organizational'],"["" psychology master's degrees?""]",[' tools for your business?']
125,"['In particular the Shiva Sutras, an auxiliary text to the Ashtadhyayi, introduces what can be considered a list of the phonemes']","[' of the Sanskrit language, with a notational system for them that is used throughout the main text, which deals with matters of morphology, syntax and semantics.']",[' of the Sanskrit language.\n\nThe phonemes are listed in the order of their appearance in the Sanskrit language.\n\nThe phonemes are']
126,"[""After Hedges' microphone was unplugged for a second time""]","[', Pribbenow told him to wrap up his speech.']","[', the crowd erupted in cheers.\n\n""I\'m not']"
127,['Why do doctors recommend not'],[' to become a doctor?'],[' to use the same type']
128,['Is there anything'],[' called god?'],[' else you would']
129,"['Government forces killed the head of the Armed Islamic Group, or GIA']","[', which has claimed responsibility for killing 61 foreigners in the last year.']","[', in a raid on a village in the northern province of Kord']"
130,"['The ACS, developed jointly by four American agencies, was installed in March of 2002. It is a system of three cameras, filters, and dispersers which act to detect wavelengths of light ranging from near-infrared to ultraviolet. It is a system that was designed to last five years, according to Preston Burch, associate director and program manager for the Hubble']",[' Space Telescope. NASA also indicated that the other four main systems on the telescope remain unaffected and functioning normally. Research work will resume this week using those systems. A scheduled mission to the space telescope in 2008 is expected to deliver instruments to further upgrade the capabilities of the telescope. It is not known what the effect of the ACS failure will have on the scheduled mission.'],"[' Space Telescope.\n\nThe ACS is a system that was designed to last five years, according to Preston Burch, associate director and program manager for the Hubble Space Telescope.\n\nThe system is a system that was designed to last five years, according to Preston Burch, associate director and program manager for the Hubble Space Telescope.\n\nThe system is']"
131,"['The Angel, Islington was formerly a coaching inn, the first on the route northwards out']","[' of London, where Thomas Paine is believed to have written much of The Rights of Man.']","[' of London. It was built in 1838, and was the first coaching inn in the world']"
132,['Grandma had set a place for Mary; and once Mrs.'],"[' Wyman was seated, she pulled her, protesting, to it.']","['\nBridget had gone, the two women sat together, and']"
133,['Exclusive-UPDATE 2-Egypt pro'],['-Mursi alliance signals flexibility in talks'],['-democracy protesters take to the streets\n\n']
134,['It seems unlikely that there will be a coalition between Gerhard'],"["" Schroeder's Social Democrats and Angela Merkel's Christian Democratic Union.""]",[' Schröder and Angela Merkel to form a new government. But']
135,"[""Where the palazzo joins the basilica's southernmost flank is the Porta della Cart""]","['a (Gate of the Paper, where the doge posted his decrees and scribes gathered).']","['a, a small, narrow, and steep-walled gate. The gate is flanked by two']"
136,['Microsoft will stop developing versions of its Internet Explorer browser software for Macintosh'],"["" computers, saying that Apple's Safari is now all that Apple needs.""]","[' computers, the company announced today.\n\nThe decision is a result']"
137,['The thief who was seized by the'],[' police turned out to be our cousin.'],[' police in the early hours of the morning']
138,['Mr Sahel said police had identified the bodies of seven of the 14-'],['strong cell believed to have carried out the five almost simultaneous attacks on Saturday.'],['year-old boys who were killed in the attack.\n\nThe bodies']
139,"['After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. She did not']","["" mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.""]","[' want to alarm the servants, she said, but she did want to make sure that the servants were not alarmed.\n']"
140,['Rick Dinon is the senior vice'],[' president of 20th Century Insurance Co.'],[' president of the National Association of Realt']
141,['Nations like Israel and'],[' Australia already have such status.'],[' the United States have been at']
142,"['Has anyone ever gotten to middle age, had little experience but was not']",[' happy with what they were doing for an occupation the last 25 years?'],"[' afraid to take risks, and was not afraid to be wrong?\n']"
143,"['Only three buildings were wrapped by Christo: The Kunsthalle Berne, 1968, The Museum of Contemporary Art, Chicago, 1969 and The Wrapped Reichstag, Berlin, 1995']","[', which is the third and last wrapped building -- it was initiated in 1961 first and then again in 1971. In 1971 the Valley Curtain was already well underway, and was not a wrapping.']","['.\n\nThe Kunsthalle Berne was the first building to be wrapped. The Kunsthalle Berne was the first building to be wrapped.\n\nThe Museum of Contemporary Art,']"
144,['Dave has something'],[' on his mind.'],[' to say about the']
145,"['He also perfected a sparse, percussive blues style, especially up the neck']","[' in keys that had not been used much in country music, notably B and E.']","['.\n\nIn the early 1960s, he was a member of the band The']"
146,['Muriel has a famous painting of a ballerina by Cec'],"[""ile d'Arblay hanging in Muriel's living room.""]","['ile B. de Beaumont, which is in the collection of']"
147,['A higher price was paid for beer in the snug'],[' and nobody could look in and see the drinkers.'],"[', and the men were\ndrinking it in']"
148,['John thinks that it is appropriate for there to'],[' be a picture of himself in the corridor.'],"[' be a ""new""\n""American""']"
149,"['Aside from Walpole, who else denied that']",[' there was no such thing as the prime minister?'],[' he had ever been in the\nservice of the']
150,['How did Alexis de Tocqu'],['eville describe the French Revolution?'],['eville get to be the man']
151,['Who did Bill say Frank claimed that Mary'],[' seems to have been likely to have kissed?'],[' was his daughter?\n\nI have been']
152,['Had the FDIC disallowed IndyMac from acquiring new brokered deposits on this date'],"[', the threat of brokered deposit losses would have been $500 million a month?']","[""?\n\nI have a question about the FDIC's decision to disallow Indy""]"
153,"[""During the weekend of Sunday 28 December the 75 year old children's clothes retailer, Adams Childrenswear called in administrators PricewaterhouseCoopers. Adams had previously been placed in administration with PricewaterhouseCoopers in 2006, but was rescued by Northern Irish businessman John Shannon in February 2007. A large rebranding followed in 2008, after 42 stores""]","[' were closed. Adams has outlets worldwide in places such as Saudi Arabia, and also makes clothing under the Mini Mode brand for Boots. At the time of the 2008 administration there were 260 stores in the UK and 116 outlets overseas, employing around 2000 people. Adams is reported to owe around £20 million to Mr Shannon and £10 million to Burdale.']","[' were closed.\n\nIn 2009, Adams was bought by the Irish company, Adams & Co. Ltd.\n\nIn 2010, Adams & Co. Ltd. was bought by the Irish company, Adams & Co. Ltd.\n\nIn 2011, Adams & Co. Ltd. was bought by the Irish company, Adams & Co. Ltd.\n']"
154,"['I am in a relationship with a girl. She wants to spend her whole life with me. I love her too, but I am not sure whether I am going to marry her.']","["" If I told her about my unsureness about marriage, she would definitely leave me. I don't want to lose her. I am very confused. Can anyone give me any suggestions?""]",[' I am not sure whether I am going to be a good husband. I am not sure whether I am going to be a good father. I am not sure whether I am going to']
155,['Nobody has written a'],[' book about Michael Jordan.'],[' better book on the subject']
156,"['Red Planet Consulting, Inc. is a full-scale project implementation firm']","[' that provides expert Smallworld software services to electric, gas and water utilities.']","[' that specializes in the design, implementation, and management of large-scale,']"
157,['Which foods are safe to'],[' eat that have freezer burn?'],[' eat?\n\nI am']
158,"[""Stars are rotating, but that's""]",[' not the cause for their stability.'],"["" not the only thing that's happening""]"
159,['What does it feel like to see'],[' a girl orgasm for the first time?'],[' your name on the front page of the']
160,"['What If I join for any CGL posts, would I']",[' able to live a good retirement life after my tenure is over?'],[' be able to see the posts I have already read?\n\n']
161,['There was girl stranded'],[' on the roof.'],[' on a deserted island']
162,['Jack will have the'],[' hole in his pocket.'],[' opportunity to play in the']
163,['the film grows'],[' on you.'],[' in intensity and']
164,['What government set standards do'],[' all schools have to meet?'],[' we need?\n\nThe']
165,"['Three years ago, Anurag was thrice as old as Bhargav was. Two years hence,']","["" Anurag's age will be twice that of Bhargav's age. What is the present age?""]",[' he would be thrice as old as Bhargav was.\n\nBhargav was the eldest']
166,['Dulles suspected everyone'],[' who Angleton did it.'],"[' was in on the conspiracy,']"
167,['I think you need to apply'],[' a little statistical thinking to this.'],[' for a job.\n\n~~']
168,"[""don't mind crappy movies as much as adults, provided""]","["" there's lots of cute animals and clumsy people. ""]","["" they are not too violent.\n\nI'm not sure""]"
169,['What is Daisy'],"[""'s destruction?""]",['?\n\n']
170,"['In 2001, El Salvador adopted the U.S. dollar as its currency,']",[' while Panama has used it for decades due to its ties to the Canal Zone.'],"["" replacing the bolivar. The country's economy has been in a state of""]"
171,['What is needed to reject'],"["" a cabinet's policy?""]",[' the idea that the United']
172,['What are there besides degrees'],[' of similarity with Occitan?'],[' and certificates?\n\nI']
173,"['But the point is, does']",[' anyone here go by Rita?'],[' it matter?\n\nThe']
174,['Mary took out her flute and played one of her favorite'],[' pieces. She has loved it since she was a child.'],"[' songs, “The Way You Look Tonight.”']"
175,"[""Why doesn't the government of""]",[' India remove the system of reservations?'],[' the United States have a national health']
176,['How many players on the Barel'],['ona team have scored over 100 goals?'],['vis team have been in the league for']
177,"[""This year I'm going to 10th grade (same school) in high school and""]",[' I have no friends. Are there any tips about making friends and doing well in school'],"[' I\'m going to be taking a class called ""Theology"" in the fall.']"
178,['This book just'],[' buys itself.'],[' came out.']
179,['Wages are not rising at'],[' the same rate as inflation.'],[' all.\n\nThe average']
180,"[""Despite the ban on cameras in the courtroom, Oprah's network was able to secure""]",[' a media permit which resulted in her beef trial looking like an episode of her show.'],[' a court order to allow the network to film the proceedings.\n\nThe order was']
181,"[""I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body""]","[' under the dining-room table, and then had to be the life and soul of a dinner party, with it there all the time.']","["" in a secret place. I was so angry I wanted to kill the man who'd done it.\n\nI was so angry I wanted""]"
182,"[""How can I succeed at Computer Science if I'm""]",[' not too good at Math and Have never done Physics?'],"["" not a programmer?\n\nI'm a student in""]"
183,"[""If I love Camille Saint-Saens' Introduction and Rondo Capriccioso, for violin & orchestra in A minor, and""]","["" Chopin's Waltz No. 3 in A minor, Op. 34, No. 2, what other music might I also enjoy?""]","[' I love the music of the two composers, I will be happy. But I will also be happy if I love the music of Cam']"
184,"['Tropical Storm Arthur is projected to weaken tonight, but it will likely regain strength after entering the Bay of Campeche on Sunday.The 2008 Atlantic  hurricane season got off to an early start today when a tropical storm formed off the coast of Belize, one day before the season officially begins. Tropical Storm Arthur formed Saturday afternoon and']","["" quickly made landfall at the Yucatan Peninsula, near the border between Belize and Mexico. Both  countries issued a tropical storm warning for the peninsula's eastern coastline. In the Mexican state of Quintana Roo, ports were closed to small boats,  water sports were banned, and those living in coastal areas were encouraged to take precautions.""]",[' was upgraded to a hurricane on Sunday. The storm was expected to move west-northwestward and then turn northward toward the Yucatan Peninsula. The storm was expected to weaken as it moved over the Yucatan Peninsula and then turn northward toward the Gulf of Mexico.Arthur was expected to weaken as it moved over the Yuc']
185,"['I was trying to open the lock with the key, but someone had filled']","["" the keyhole with chewing gum, and I couldn't get it out.""]","["" the lock with a liquid, so I couldn't open it. I tried""]"
186,"[""A Chilean expert points out that the 1987 Montreal Protocol has not been effective in arresting the destruction of the ozone layer in the earth's atmosphere, resulting in the unprecedented size of the ozone hole this""]","[' year, and causing 120,000 people in Chile to be on yellow alert for ultraviolet radiation (meaning a fair-skinned person would get burnt within 10 minutes of being exposed to the sun).']","["" year.\n\nThe Montreal Protocol, which was signed in 1987, was a treaty that was supposed to stop the destruction of the ozone layer in the earth's atmosphere. The ozone layer is""]"
187,"['The same source said that Cohen, who was received by the Prime Minister and Minister of Defense, Fayez Al-Tarawneh, will']","["" hold talks especially with Jordan's Crown Prince, Prince Al-Hassan Bin Talal, who represents King Hussein in running the country's affairs.""]",[' be appointed as the new head of the National Security Council.\n\nThe source added that the appointment of the new head of the NSC is expected']
188,['Some 34.7 million shares have been'],"[' tendered, Oracle said in a statement.']",[' sold since the company’s initial public']
189,['Though the colt had been consistently the victor'],"[', none of his rivals had been in his class.']","[' in the first three races, he was not the only']"
190,"[""Most of Philip K Dick's works aren""]","[""'t hard Sci-Fi in the least.""]","[""'t available in English, but the author's""]"
191,['At the time structures such as Lie algebras and hyperbolic quaternions'],[' drew attention to the need to expand algebraic structures beyond the associatively multiplicative class.'],"[' were introduced, the study of the geometry of the complex plane was still in its infancy.']"
