index,prompt,prompt_cont,gen0,['It is many farms crowding the area'],"[', which all produce milk and pork.']",[' around the lake where the new town is']
32,"[""It's likely that Tom gon win,""]","["" but itain't clear which race.""]","["" but I think it's safe to say""]"
33,['World send emergency'],[' relief to battered Philippines'],[' teams to help survivors']
34,['How gon I improve'],[' my spoken English?'],[' my stats?\n']
35,['But metaphysical implications seem to done interested him less than enforcing a moral example to'],"[' unite his far-flung subjects in peace and fellowship, under him.']","[' the young. He was a man of his times, and he had to']"
36,['What effects gon trade sanctions imposed on and by'],[' Russia have on the U.S. economy?'],"[' the Soviet Union, and their effects on the development']"
37,['What NFL teams done won'],[' the most Super Bowl rings?'],[' in the playoffs?\n\n']
38,"['The conventional therapy counseling or medication, but now it is a new tool,']","[' one put the soldiers through the trauma again, only this time in virtual reality.']",[' which is called “self-help” therapy. This therapy is based']
39,['How the process in which Japanese grow water'],['melon differ from the process Koreans use?'],['melons and other citrus fruits began\n']
40,['This theory capture that arrows don'],"[""'t stop in no midair""]","[""'t have to be a part""]"
41,['John as tall as'],[' that man is.'],[' a man. He']
42,['A tan dog lick a'],[' girls hand while laying down.'],[' tan dog lick a tan dog']
43,['What basic difference is it between the'],[' teams of Barcelona and Real Madrid?'],[' two?\n\nThe basic difference']
44,['Who released a guideline recommend that people'],[' follow a whole plant food diet?'],[' who have a heart attack should be']
45,"['Many early immigrant groups travelled to America to worship freely, particularly']",[' after the English Civil War and religious conflict in France and Germany.'],[' in the areas of New York and New Jersey.\n\nThese']
46,['What the best trading'],[' platform for beginners?'],[' strategy is for you']
47,['Reform allow'],[' home schooling.'],[' us to make']
48,['It prove that John was'],[' lying that he left town.'],[' the first person to use the']
49,['Why people ask questions on Quora'],[' can easily be answered by Google?'],['\n\nThe question I get most']
50,"['this a shameless sham, calculated to cash']",[' in on the popularity of its stars.'],"[' in on the current economic crisis, to']"
51,"['Can I abscond from work, I been working in a company for']","["" only 2 months, and I think I ain't a perfect fit here?""]",[' the last 8 years and I am not allowed to leave the company even though']
52,['you got no remains of an'],[' A- at the pentagon.'],"[' original, you got to be a']"
53,['The Mongol Empire was one of the most ethnically and'],"[' culturally diverse empires in history, as befitting its size.']","[' religiously diverse empires in history, with a great variety of ethnic']"
54,"['In the United Kingdom, BBC Radio 5 Live']",[' and 5 Live Sports Extra gon carry the contest.'],[' is the country’s most listened-to']
55,"['At 5:30 p.m. on Thursday, 10-15 UFOs was spotted over north London in the inner-city district of Islington. The Islington police said they started receiving phone calls only minutes after the objects been started appearing. 34 year-old market stall trader Alix McAlister, witnessed the objects, said that, ""I just picked up my son from nursery in Bredgar Road.']","["" I done just come out of the door when I noticed what was going on in the sky. it was a group of them - 10 to 15 of them moving together. My first impression was that they reminded me of a squadron of aeroplanes in formation. But they ain't have a proper formation and they was all moving at the same speed. I thought for a while that something was happening in the centre of London.""]","[' I went to the playground and I saw the UFO. It was like a big light, like a ball of light, and it was moving, it was moving up and down. It was like a ball of light.""\n\nThe UFO was seen moving over the nearby housing estate and then it disappeared.\n\nThe police said that, ""The UFO was seen moving in the sky and then it disappeared.""\n\nThe']"
56,"[""George ain't particularly""]",[' eager to see it.'],[' fond of being called a']
57,['What the most interesting products and innovations Bank'],[' of America is coming out with in 2016?'],[' of America (BAC) has released in']
58,"['We got no idea about a time between roughly 300,000 and 1']","[' billion years after the Big Bang, when the universe was very hazy.']","['.1 million years ago, but the fossil record is full of signs that']"
59,"[""It ain't until no 1930s that the""]",[' Supreme Court held a delegation of authority unconstitutional.'],"["" word 'pussy' entered the English language""]"
60,['The company gon offer songs for 99 cents'],[' and albums for $9.95.'],"["". I think it's a great deal""]"
61,['Who done tried self hypnosis'],['? And how it work?'],['?\n\nI have been']
62,['Google search for Travel WODs got'],[' whole lots of results which you can use.'],[' me thinking about a lot of things. I']
63,['to leave would'],[' be John pleasure.'],[' be in the best']
64,"['The other, al-Azhar, acquire this status in name and essence only in the course of numerous reforms during the 19th and 20']","['th century, notably the one of 1961 which introduced non-religious subjects to its curriculum, such as economics, engineering, medicine, and agriculture.']","['th centuries.\n\nThe other, al-Azhar, acquire this status in name and essence only in the course of numerous reforms during the']"
65,['do'],[' not work'],['ctype']
66,['It sure that I gon get my class'],[' 12 improvement admit card delivered to my address?'],"["".\n\nI don't know when I""]"
67,"[""I don't believe it was any""]",[' iceberg at all anywhere near the Titanic.'],[' of the people in the room who were']
68,['Sam and'],[' Amy fifteen.'],[' I have been']
69,['Financial firms now offer internally focused'],[' products that improve business success.'],"[' risk management, and many have']"
70,"['Frank may done told Chet,']","[' and Joe may have, too.']","[' but I guess he didn\'t.""']"
71,['People was killed'],[' in suicide attacks.'],[' in the attack in']
72,['Most columnists claim that a senior'],[' White House official been briefing them.'],['-most cleric is the most important']
73,['to convince the audience that these br'],['ats gon ever be anything more than losers'],['idesmaids are not just a bunch']
74,"['no, it']","[""ain't no answer""]",['’s the']
75,['Japan economy ain'],"[""'t flourishing.""]","[""'t the only""]"
76,['got a shambling charm... a'],[' cheerfully inconsequential diversion.'],"['\nshambling charm, a sh']"
77,['For each question on the scale measure homosexuality dey is a'],[' corresponding question measure heterosexuality giving six matching pairs of questions.'],"[' 0-5, with 0 meaning no and 5 meaning yes']"
78,['What some topics you just cant ignore'],[' while preparing for iit jee?'],['\n\nThe “topics�']
79,['About half of all U.S'],['. households got money in mutual funds.'],"['. adults have a chronic condition, and']"
80,['What Fit'],['na mean?'],"['bit is,']"
81,"['In 2005, Peter Pilz, a member of the Austrian Parliament from the Austrian Green Party, demanded that Parliament revoke Schwarzenegger Austrian citizenship due to his decision']","[' not to prevent no executions of Donald Beardslee and Stanley Williams, causing damage of reputation to Austria, where the death penalty done been abolished since 1968.']","[' to run for the Austrian presidency. The Austrian government refused to do so and the matter was referred to the Constitutional Court.\n\nIn 2006, Pilz']"
82,"['They also presented Jesus –  ""As it is written in the law of the Lord, Every male']","[' openeth the womb shall be called holy to the Lord"" (Luke 2:23other verses).']","[' must be circumcised"" (Matthew 23:1-2).\n\nThe Jewish people were a diverse']"
83,['Dropbox Mobile use mobile data? Is it'],[' any setting so that it sync only on WiFi?'],[' possible to use a mobile data plan on a mobile']
84,['yeah really oh our neighbor a lawn service come and do his and'],"["" i don't think it look any better than what my husband do so""]",[' we just had our first child and we are so excited and we love']
85,"[""It's an opportunity to advocate for victims of""]",[' domestic violence do not generally get advocated for..'],[' abuse and to help educate the public about the']
86,['It was a fine selection'],[' of Goethe writing.'],"[' of food, and the']"
87,"['the chateau belong to rudd, whose portrait of a therapy-dependent']",[' flakeball spouting french malapropisms... a nonstop hoot.'],"[', neurotic man is a good example of the kind of thing that can be found']"
88,['When you know that'],[' you are in love?'],[' you are going to be']
89,"[""If checks ain't written to Indiana University""]","[' Foundation, dey gon be an issue.']","[', they ain\'t checks."" ""And I']"
90,"['While local cab drivers had compliments, not everyone appreciated no company. The Chicago Cubs decided to cancel their booking after hearing about the con, and J.J. Hardy of the Milwaukee Brewers reported being kept up by fans on Wednesday night. The']","[' Brewers been lost their game the following day. The convention closed with next year date ―June 26-29 ―along with the announcement of a guest: Disney animator Floyd Norman. The event theme gon be ""It\'s a Jungle Out There!"".']",[' Brewers had a couple of beers and were in the ballpark.\n\nThe Brewers had a couple of beers and were in the ballpark.\n\nThe Cubs had a couple of beers and were in the ballpark.\n\nThe Brewers had a couple']
91,['During the 1950s dey was a citywide festival called'],[' Fiesta del Pacifico highlighting the area Spanish and Mexican past.'],[' the “Culture of the Cisterns�']
92,['Prime Minister Allawi gon return to Iraq'],[' in time for the country national conference.'],[' to visit\n\nThe Prime Minister of']
93,"[""It more difficult to find a job in a city I don't live in than no""]","["" city I live in, even if I'm willing to pay my own relocation costs?""]","["" job in a city I do.\n\nI'm not saying that cities are bad""]"
94,"[""That's been interesting though, because the kids have been over""]","[', have been, you know, coming back right now.']","["" at my house, and they've been asking me about my""]"
95,['Latin and Euro-American rhythms'],[' both present in discos.'],"[', and the influence of the']"
96,['What it mean'],[' when your vomit white'],[' to be a man']
97,['it have been much puzzlement among'],[' critics about what the election symbolize.'],[' the\n      ']
98,"['""With Leukemia"" a website bringing parents together world']",['-wide to share experiences on caring for children got leukemia.'],"[' wide.\n\nMonday, November 29, 2010\n\n']"
99,['at the state scientific center of applied microbiology it is every kind of deadly bacteria'],[' was studied for use in the secret biological weapons program of the soviet union.'],"['. In this way, the bacteria have to be killed.\n\nThe bacteria are']"
100,"['In the early Olympic games, athletes used to run a mile and then recite a poem. The first poet-in-residence of an English football team, Ian McMillan, remarked that football chants are like huge tribal poems. Generally, though, sport and poetry done never seemed natural companions in human enterprise. Until the New York Mets baseball team suffered in 2007']","[' arguably the worst collapse in Major League Baseball history. To describe the anguish fans felt, The New York Times turned to a poet, Frank Messina. ""wasn\'t nothing really representing the fan point of view,"" Messina told Wikinews reporter David Shankbone in an interview. ""it\'s a lot of hurting people out there can\'t express what happened.""']","[', they had been the only professional sports team to have a poet as its manager.\n\nThe Mets had a poet as manager, but he was not a poet. He was a writer.\n\nThe Mets had a poet as manager, but he was not a poet, either. He was a novelist.\n\nThe Mets had a poet as manager,']"
101,"['My meeting started at 4:00 and I needed to catch the train at 4:30,']","["" so dey wasn't much time. Luckily, it was delayed, so it wrought out.""]",[' so I took the train and got to the hotel at 5:00. I was there for']
102,"[""From what I'm seeing it's generally accepted that most English""]",[' speakers got a vocabulary size of 15000 to 20000 words.'],"[' speakers would not know the word ""mug"" (or ""']"
103,['The Portuguese Navy'],[' got 58 submarines.'],['\n\nThe Portuguese']
104,"['give shapiro, goldman, and bolado credit for good intentions, but']","["" dey ain't nothing here they couldn't have done in half no hour.""]",[' they are not the only ones to be held accountable for their actions.\n\nThis']
105,['Blair sorry for anyone done'],[' lost their lives in Iraq.'],[' wrong as she has been a']
106,['The college coaches got the most responsibility to decide'],"[' which players got a problem, not the NCAA']",[' the fate of their teams. But what about']
107,"['Dey is a total of 12,800 Buddha statues here,']",[' plus the remains of the monastery founder embalmed in gold leaf.'],[' which is a lot of statues to clean and maintain.\n\nD']
108,['and EDS is very particular about this hair cuts i mean it was like you can'],"[""'t have you know such and such facial hair no beards you know and just really detailed""]",[' see the little bit of hair that is left on the head and it is very specific about']
109,['Dey is 11'],[' official EU languages.'],[' years old. He']
110,['I put the cake away in the refrigerator.'],[' It got a lot of butter in it.'],[' I was so tired and sleepy I was going']
111,['What traditional schooling done been considered modeled'],[' after the traditional Islamic graduate schools?'],[' on?\n\nI’']
112,['Participation in the Premier League by some Scottish or'],"[' Irish clubs done sometimes been discussed, but without result.']","[' Welsh clubs has been limited, with the likes of Rangers']"
113,['Anson thought that he'],[' done bought the paint stripper'],[' was the only one who was']
114,"['Jane knocked on Susan door, but it']",[' was no answer. She was out.'],[' was locked. The woman opened the door']
115,"[""I finished a web intensive program, and I've been looking for a job in web development.""]","["" I realize I don't really know web development work no environment. How can I get this experience?""]","["" I'm a web developer, but I'm always on the lookout for a job that I can do""]"
116,"['Michael said that Pinochet been came to Britain with a passport do not require no visa, and it likely that he may done presented, supported']","[' with evidence, medical reasons for requiring treatment and therefore, it was no reason for immigration authorities to prevent him from entering the country upon his arrival.']","[', and signed the document.\n\nThe same as the British Government, the Italian Government, and the other European Governments, the United States Government']"
117,['My brother wear a'],[' green overcoat.'],"[' suit."" ""You']"
118,"[""We couldn't""]",[' use no lake'],[' find any way']
119,['The class rank rule got the same consequence as traditional affirmative action: opening schools to students'],"[' would otherwise not be admitted the given school used a holistic, merit-based approach.']","[' of color, women, and the poor. It was not a rule, but a']"
120,['It was people playing'],[' on the bea'],[' the game of life']
121,['Ebola Epidemic'],[' break out in Zaire.'],[' in the Democratic Republic of the']
122,"['On Sunday Memoirs: 1939-1993 a memoir written by former Prime Minister of Canada Brian Mulroney gon be released. The 1,152 page tome outline Mulroney version of events during his time as prime minister. CTV gon broadcast a documentary on Brian Mulroney on the eve of his book launch. In addition, the']","[' network plan to air Triumph & Treachery: The Brian Mulroney Story on Sunday, CTV say the 90-minute special gon be the most complete interview the former prime minister done ever given and his first comprehensive interview since leaving office in 1993. The Quebec French language TVA network gon air a similar documentary exclusively in French later that night.']",[' documentary will be available for free online.\n\nThe book covers Mulroney’s life from his early years as a young boy in a small Manitoba town to his political career in the early 1970s and the political turmoil that followed.\n\nMulroney wrote the memoir during his time as prime minister of Canada. His book was']
123,"[""uh no uh no don't no i have a""]",[' place s rusting i gotta get something on it'],[' very bad cold and my head is splitting in two']
124,['What the best organizational'],[' psychology master degrees?'],[' structure for a team']
125,"['In particular the Shiva Sutras, an auxiliary text to the Ashtadhyayi, introduce what can be considered a list of the phonem']","['es of the Sanskrit language, with a notational system for them is used throughout the main text, which deal with matters of morphology, syntax and semantics.']",['es of Sanskrit. The phonetic system is explained in the following table:\n\nThe phonetic system of Sanskrit is not a simple one. It is']
126,['After Hedges microphone was unplugged for a second time'],"[', Pribbenow told him to wrap up his speech.']","[', I was able to hear the sound of the crowd as well']"
127,['Why doctors recommend not'],[' to become no doctor'],[' to eat the food']
128,['Is dey'],[' anything called god?'],[' aint got no']
129,"['Government forces killed the head of the Armed Islamic Group, or GIA']","[', which done claimed responsibility for killing 61 foreigners in the last year.']","[', in a raid in the province of Suruc in April, according']"
130,"['The ACS, developed jointly by four American agencies, was installed in March of 2002. It a system of three cameras, filters, and dispersers which act to detect wavelengths of light ranging from near-infrared to ultraviolet. It a system was designed to last five years, according to Preston Burch, associate director and program manager for the Hubble Space']","["" Telescope. NASA also indicated that the other four main systems on the telescope remain unaffected and functioning normally. Research work gon resume this week using those systems. A scheduled mission to the space telescope in 2008 is expected to deliver instruments to further upgrade the capabilities of the telescope. It ain't known what the effect of the ACS failure gon have on the scheduled mission.""]","["" Telescope.\n\nNASA's Hubble Space Telescope, which was launched in 1990, has been a major success story. The telescope has been used for many scientific studies, including the discovery of the first exoplanet, or planet, outside our solar system. It has also been used to study the atmospheres of the planets in our solar system, and has""]"
131,"['The Angel, Islington done was formerly a coaching inn, the first on the route northwards']","[' out of London, where Thomas Paine is believed to done written much of The Rights of Man.']","[' from the City of London. It was built in 1816 by John Jones, the same architect who']"
132,['Grandma done set a place for Mary; and once Mrs.'],"[' Wyman was seated, she pulled her, protesting, to it.']","['\nTrelawny had been there, the old lady brought her']"
133,['Exclusive-UPDATE 2-Egypt pro'],['-Mursi alliance signal flexibility in talks'],['-Morsi protests: Police shoot at protesters']
134,['It seem unlikely that dey gon be a coalition between Ger'],['hard Schroeder Social Democrats and Angela Merkel Christian Democratic Union.'],"['onimo and the white man."" ""He gon be in']"
135,['Where the palazzo join the basilica southernmost flank the Porta della Carta'],"[' (Gate of the Paper, where the doge posted his decrees and scribes gathered).']","[', the main entrance to the city, to the right of the Porta del Popolo.']"
136,['Microsoft gon stop developing versions of its Internet Explorer browser software for'],"[' Macintosh computers, saying that Apple Safari is now all Apple need']","["" Mac OS X.\n\nThe company's decision to stop""]"
137,['The thief was seized by the police'],[' turned out to be our cousin.'],"[', handcuffed, and taken to the']"
138,['Mr Sahel said police done identified the bodies of seven of the 14-'],['strong cell believed to done carried out the five almost simultaneous attacks on Saturday.'],['year-old boys and arrested the 14-year-old boy who allegedly']
139,"['After a somewhat lengthy conversation, Nancy convinced the housekeeper it was no immediate cause for alarm. She did not']","[' mention no incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen uneasiness.']","[' want to alarm her, but she was alarmed.\n\n""It\'s not the first time,"" she said.']"
140,['Rick Dinon the senior vice president'],[' of 20th Century Insurance Co.'],"[' of the California-based nonprofit,']"
141,['Nations like Israel and'],[' Australia already got such status.'],[' the United States are often accused']
142,"[""Done anyone ever gotten to middle age, had little experience but ain't""]",[' happy with what they was doing for an occupation the last 25 years?'],"["" no way I'm gonna be in my early forties. I'm""]"
143,"['Only three buildings was wrapped by Christo: The Kunsthalle Berne, 1968, The Museum of Contemporary Art, Chicago, 1969 and The Wrapped Reichstag, Berlin, 1995']","["", which the third and last wrapped building -- it was initiated in 1961 first and then again in 1971. In 1971 the Valley Curtain been was already well underway, and ain't no wrapping""]",['.\n\nThe Kunsthalle Berne\nThe Kunsthalle Berne is the first of the three buildings in the Berlin art scene. It is located in the heart of the city']
144,['Dave got something'],[' on his mind.'],[' to say.\n']
145,"['He also perfected a sparse, percussive blues style, especially up the neck']","[' in keys done not been used much in country no music, notably B and E.']","[', and was a major influence on the blues guitar player Buddy Guy.\n\nB']"
146,['Muriel got a famous painting of a ballerina by Cec'],"[""ile d'Arblay hanging in Muriel living room.""]","['ilia Beaux-Arts in 1846, and she saw']"
147,['A higher price was paid for beer in the snug'],"["" and couldn't nobody look in and see the drinkers.""]","[', the dark, and the dark-lit room.']"
148,['John think that it is appropriate for it to'],[' be a picture of himself in the corridor.'],"[' be called the ""Eddie and the']"
149,"['Aside from Walpole, else denied that it']",[' was no such thing as the prime minister?'],[' is a part of the\n\n“']
150,['How Alexis de Tocqu'],['eville describe the French Revolution?'],['eville\n\nThe Great American']
151,['Who Bill say Frank claimed that Mary seem'],[' to have been likely to done kissed?'],[' a bit of a bitch to him?']
152,['The FDIC disallowed IndyMac from acquiring new brokered deposits on this date'],"[', the threat of brokered deposit losses would have been $500 million a month?']",[' because the bank was not able to provide a complete reconciliation of the transactions and the documentation']
153,"['During the weekend of Sunday 28 December the 75 year old children clothes retailer, Adams Childrenswear called in administrators PricewaterhouseCoopers. Adams done previously been placed in administration with PricewaterhouseCoopers in 2006, but was rescued by Northern Irish businessman John Shannon in February 2007. A large rebranding followed in 2008, after 42 stores was']","[' closed. Adams got outlets worldwide in places such as Saudi Arabia, and also make clothing under the Mini Mode brand for Boots. At the time of the 2008 administration dey was 260 stores in the UK and 116 outlets overseas, employing around 2000 people. Adams is reported to owe around £20 million to Mr Shannon and £10 million to Burdale.']","[' closed and the company went into administration.\n\nThe company was founded in 1921 as a small children’s clothing store in the city of Belfast, Northern Ireland. The company was bought by a management team from the department store chain, John Lewis in 1981, who in turn was bought by the British department store chain, Marks & Spencer in 1992.']"
154,"[""I am in a relationship with a girl. She want to spend her whole life with me. I love her too, but I ain't sure whether I'ma marry her.""]","["" If I told her about my unsureness about marriage, she would definitely leave me. I don't want to lose her. I am very confused. Can anyone give me any suggestions?""]","["" I don't know what to say. I don't know what to do. I don't know what to say. I don't know what to say. I don't know what""]"
155,"[""Ain't nobody done written""]",[' no book about Michael Jordan.'],[' a book about the history of']
156,"['Red Planet Consulting, Inc. a full-scale project implementation firm']","[' provide expert Smallworld software services to electric, gas and water utilities.']","[', is a consulting firm that provides project management services. We are a']"
157,['Which foods safe to eat'],[' that got freezer burn?'],['?\n\nWhat are']
158,"['Stars are rotating, but thatain']","[""'t no cause for their stability.""]","[""'t always the case. The rotating""]"
159,['What it feel like to see a'],[' girl orgasm for the first time?'],[' man in a very small space?']
160,"['What If I join for any CGL posts, would I']",[' able to live a good retirement life after my tenure over?'],[' get to see my own posts and comments?\n\nA']
161,['It was girl stranded'],[' on the roof.'],"[' in the desert,']"
162,['Jack gon have the'],[' hole in his pocket.'],[' same problem as you.']
163,['the film grow'],[' on you.'],"['led, then']"
164,['What government set standards'],[' all schools gotta meet?'],[' for the construction of the']
165,"['Three years ago, Anurag been was thrice as old as Bhargav was. Two years']","[' hence, Anurag age gon be twice that of Bhargav age. What the present age?']","[' ago, Anurag was as tall as Bhargav was. When he was born, the entire']"
166,['Dulles suspected everyone'],[' Angleton did it.'],[' was trying to kill him']
167,['I think you gotta apply a'],[' little statistical thinking to this.'],[' little bit of thought to that']
168,"[""don't mind crappy movies as much as adults, provided""]","["" dey's lots of cute animals and clumsy people.""]","["" they are good.\n\nI've seen some of the""]"
169,['What Daisy'],[' destruction?'],[' and I']
170,"['In 2001, El Salvador adopted the U.S. dollar as its currency,']",[' while Panama done used it for decades due to its ties to the Canal Zone.'],[' replacing the Central American colón (colón de dólar) and the']
171,['What is needed to'],[' reject a cabinet policy?'],[' improve the treatment of schizophrenia']
172,['What is it besides degrees'],[' of similarity with Occitan?'],[' and degrees of freedom? It']
173,"['But the point is, do']",[' anyone here go by Rita?'],[' you think that the first time']
174,['Mary took out her flute and played one of her favorite'],[' pieces. She done loved it since she was a child.'],"[' melodies.\n\n""It\'s a lovely melody,"" I']"
175,"[""Why doesn't the government of""]",[' India remove no system of reservations?'],"[' the United States have a ""National']"
176,['How many players on the Barel'],['ona team done scored over 100 goals?'],['vis team do you think have the potential']
177,"[""This year I'ma 10th grade (same school) in high school and""]",[' I got no friends. Is it any tips about making friends and doing well in school'],[' I have a lot of friends that come from other countries. We have a lot of']
178,['This book just'],[' buy itself.'],"["" can't be""]"
179,"[""Wages ain't rising at""]",[' the same rate as inflation.'],[' all.\n\nThe US']
180,"['Despite the ban on cameras in the courtroom, Oprah network was able to secure a']",[' media permit which resulted in her beef trial looking like an episode of her show.'],"[' camera for the trial, which is being held in the courthouse in downtown Los Angeles']"
181,"[""I sat there feeling rather like a chappie I'd once read about in a book, murdered another cove and hid the body under""]","[' the dining-room table, and then been had to be the life and soul of a dinner party, with it there all the time.']","[' the floorboards.\n\n""If you\'ve got a problem, you\'ve got to tell me,"" I said.\n\n""I']"
182,['How can I succeed at Computer Science if Iain'],"[""'t too good at Math and Have never done Physics?""]",[' Murray doesn’t?\n\nIt’']
183,"['If I love Camille Saint-Saens Introduction and Rondo Capriccioso, for violin & orchestra in A minor, and Chop']","[""in Waltz No. 3 in A minor, Op. 34, mightn't no. 2, what other music I also enjoy?""]","[""in's Prelude in C Minor, for clarinet & orchestra, I will try my best to give you the best of the best.\n""]"
184,"['Tropical Storm Arthur is projected to weaken tonight, but it gon likely regain strength after entering the Bay of Campeche on Sunday.The 2008 Atlantic  hurricane season done got off to an early start today when a tropical storm formed off the coast of Belize, one day before the season officially begin. Tropical Storm Arthur been formed Saturday afternoon']","[' and quickly made landfall at the Yucatan Peninsula, near the border between Belize and Mexico. Both  countries issued a tropical storm warning for the peninsula eastern coastline. In the Mexican state of Quintana Roo, ports was closed to small boats,  water sports was banned, and those living in coastal areas was encouraged to take precautions.']","[' off of the coast of Belize. The storm then moved north-northeastward and then westward before making landfall near Belize City, Belize.Arthur then weakened to a tropical depression before it made landfall near Belize City. The storm then weakened to a tropical depression before it made landfall near San Pedro Sula, Honduras.']"
185,"['I was tryna open the lock with the key, but someone done filled']","["" the keyhole with chewing gum, and I couldn't get it out.""]",[' the lock with a bunch of water. I tried to take the key out']
186,"[""A Chilean expert point out that the 1987 Montreal Protocol have ain't effective in arresting the destruction of the ozone layer in the earth atmosphere, resulting in the unprecedented size of the ozone hole this""]","[' year, and causing 120,000 people in Chile to be on yellow alert for ultraviolet radiation (meaning a fair-skinned person would get burnt within 10 minutes of being exposed to the sun).']","[' year.\n\nThe Montreal Protocol, was signed in 1987 by the then President of the United States, Ronald Reagan, and the then Secretary of State, George Shultz, to stop the']"
187,"['The same source said that Cohen, was received by the Prime Minister and Minister of Defense, Fayez Al-Tarawneh,']","[' gon hold talks especially with Jordan Crown Prince, Prince Al-Hassan Bin Talal, represent King Hussein in running the country affairs.']",[' who was also received by the President.\n\nThe source said that the Prime Minister and the Minister of Defense were also received by the President']
188,['Some 34.7 million shares done been'],"[' tendered, Oracle said in a statement.']",[' traded in the past 30 days.\n\n']
189,"['Though the colt had been consistently the victor,']","["" none of his rivals had ain't in his class.""]","[' the result was close in the early going, and when']"
190,"[""Most of Philip K Dick works ain't""]",[' hard Sci-Fi in the least.'],[' no gimme. But they are']
191,['At the time structures such as Lie algebras and hyperbolic quatern'],['ions drew attention to the gotta expand algebraic structures beyond the associatively multiplicative class.'],"['ions were introduced in the late 1950s, the study of finite dimensional Lie algebr']"
192,['The FCC should not done come'],[' to no conclusion they reached.'],[' back on the airwaves to']
193,['I got'],[' information.'],[' this from']
194,['Iran Parliament Questions A Dism'],['issive Ahmadinejad'],['issal Of A High']
195,['Justice did not provide savings no'],[' data beyond fiscal year 1997.'],[' such.\n\nThe court']
