index,prompt,prompt_cont,gen0,['There are many farms crowding the area'],"[', which all produce milk and pork.']","[', but since we are still in the']"
40,['This theory captures that arrows don'],"[""'t stop in midair.""]",['’t travel from the']
41,['John is as tall'],[' as that man is.'],[' and thin as an oct']
42,['A tan dog licks a'],[' girls hand while laying down.'],[' girl’s face as']
43,['What basic difference is there between the'],[' teams of Barcelona and Real Madrid?'],[' two? My instinct tells me you']
44,['Who released a guideline that recommends that'],[' people follow a whole plant food diet?'],[' teachers not address sexuality education in the classroom']
45,"['Many early immigrant groups traveled to America to worship freely, particularly']",[' after the English Civil War and religious conflict in France and Germany.'],[' the Jews. The German Jews who immigrated to New York in']
46,['What is the best'],[' trading platform for beginners?'],[' way do I fix a']
47,['Reform allows'],[' home schooling.'],[' for the introduction']
48,['It proves that John was'],[' lying that he left town.'],[' right to be concerned about my']
49,['Why do people ask questions on Quora'],[' that can easily be answered by Google?'],['?\n\nWhy Do People Ask Questions']
50,"['this is a shameless sham, calculated to cash']",[' in on the popularity of its stars. '],[' in on the craze and keep an air']
51,"['Can I abscond from work, I have been working in a company']","[' for only 2 months, and I think I am not a perfect fit here?']",[' for a long time and I can not afford to make it to the station on']
52,['you have no remains of an'],[' A- at the pentagon.'],[' old tree”).\n\n']
53,['The Mongol Empire was one of the most ethnically and'],"[' culturally diverse empires in history, as befitted its size.']",[' culturally diverse empires in the history of the world. These cultures']
54,"['In the United Kingdom, BBC Radio 5 Live']",[' and 5 Live Sports Extra will carry the contest.'],[' can be heard on BBC Radio in the US as']
55,"['At 5:30 p.m. on Thursday, 10-15 UFOs were spotted over north London in the inner-city district of Islington. The Islington police said they started receiving phone calls only minutes after the objects started appearing. 34 year-old market stall trader Alix McAlister, who witnessed the objects, said that, ""I just picked up my son from nursery in Bredgar Road.']","["" I had just come out of the door when I noticed what was going on in the sky. There were a group of them - 10 to 15 of them moving together. My first impression was that they reminded me of a squadron of aeroplanes in formation. But they didn't have a proper formation and they were all moving at the same speed. I thought for a while that something was happening in the centre of London.""]","["" He was just staring and staring at the same object when it appeared. Then he turned around and said, 'It’s a UFO,' ‘It’s a bird’. I think he’s not got the idea that it’s a UFO or a real bird. We’ve had a lot of people that have been watching (sending) pictures from the street to us""]"
56,['George was not particularly'],[' eager to see it.'],[' interested in the possibility of']
57,['What are the most interesting products and innovations that'],[' Bank of America is coming out with in 2016?'],[' have occurred in the technology sector?\n\nProduct']
58,"['We have no idea about a time between roughly 300,000 and 1']","[' billion years after the Big Bang, when the universe was very hazy.']",[' million years ago. But there’s a long period of time between']
59,['It was not until the 1930s that the'],[' Supreme Court held a delegation of authority unconstitutional.'],[' idea of the European Union was actually discussed by']
60,['The company will offer songs for 99 cents'],[' and albums for $9.95.'],"[', “if you have a T']"
61,['Who has tried self hypnosis'],['? And how does it work?'],[' in an unprofessional and unsatisfactory']
62,['Google search for Travel WODs has'],[' whole lots of results which you can use.'],[' a list of WODs by state and']
63,['to leave would be'],"["" John's pleasure.""]",[' a “great']
64,"['The other, al-Azhar, did acquire this status in name and essence only in the course of numerous reforms during the 19th and 20']","['th century, notably the one of 1961 which introduced non-religious subjects to its curriculum, such as economics, engineering, medicine, and agriculture.']","['th centuries, its spiritual and political foundations largely the result of the work of its founder, Sayyid Ahmad ibn Abdul-Rahman al-']"
65,['does'],[' not work'],[' anybody know']
66,['Is it sure that I will get my class'],[' 12 improvement admit card delivered to my address?'],[' in school in time for the holidays?\n']
67,"[""I don't believe there was any""]",[' iceberg at all anywhere near the Titanic.'],[' way you could win the election without the']
68,['Sam and Amy'],[' are fifteen.'],['. The most']
69,['Financial firms now offer internally focused'],[' products that help improve business success.'],[' workforces. Even if this is']
70,"['Frank may have told Chet,']","[' and Joe may have, too.']",[' “That guy is a jerk']
71,['People were killed'],[' in suicide attacks.'],[' and wounded when a']
72,['Most columnists claim that a senior'],[' White House official has been briefing them.'],[' member of Congress — and certainly not a']
73,['to convince the audience that these br'],['ats will ever be anything more than losers'],['iliant men really do have genuine experience']
74,"[""no, it's""]",[' not an answer.'],[' been a pretty crazy']
75,"[""Japan's economy""]",[' is not flourishing.'],[' is on course to']
76,['has a shambling charm... a'],[' cheerfully inconsequential diversion.'],[' charming old-time comedy... a']
77,['For each question on the scale that measures homosexuality there is a'],[' corresponding question that measures heterosexuality giving six matching pairs of questions.'],[' range of scores for a number of reasons.\n\nThey are']
78,['What are some topics that you just cant'],[' ignore while preparing for iit jee?'],"[' get into a talk about, so you have']"
79,['About half of all U.S'],['. households have money in mutual funds.'],['. patients seeking healthcare are members of the']
80,['What does Fit'],['na mean?'],['bit sell?']
81,"[""In 2005, Peter Pilz, a member of the Austrian Parliament from the Austrian Green Party, demanded that Parliament revoke Schwarzenegger's Austrian citizenship due to his decision""]","[' not to prevent the executions of Donald Beardslee and Stanley Williams, causing damage of reputation to Austria, where the death penalty has been abolished since 1968.']","[' to vote in favor of the Iraq War.\n\nWhen the Austrian parliament had refused to honor his request, Pilz appealed to President Joseph Kabila of']"
82,"['They also presented Jesus –  ""As it is written in the law of the Lord, Every male']","[' that openeth the womb shall be called holy to the Lord"" (Luke 2:23other verses).']","["" must be circumcised; And it is said to every nation, 'You shall be given to the nations.'""]"
83,['Does Dropbox Mobile use mobile data? Is there any'],[' setting so that it syncs only on WiFi?'],[' mobile usage for Dropbox Mobile?\n\nDropbox']
84,['yeah really oh our neighbor has a lawn service come and do his and'],"["" i don't think it looks any better than what my husband does so""]","["" she can only come at night and then she's doing it for $""]"
85,"[""It's an opportunity to advocate for victims of""]",[' domestic violence who do not generally get advocated for..'],"[' domestic violence, to advocate for survivors of sexual assault']"
86,['It was a fine selection'],"["" of Goethe's writing.""]","[' of pictures, good selection of']"
87,"['the chateau belongs to rudd, whose portrait of a therapy-dependent fl']",['akeball spouting french malapropisms... is a nonstop hoot. '],"['aneur is a fine and fascinating example of an original design, as its interior design ev']"
88,['When do you know that'],[' you are in love?'],[' you are a good parent']
89,['If checks are not written to Indiana University'],"[' Foundation, there will be an issue.']",['’s Office of the President (']
90,"['While local cab drivers had compliments, not everyone appreciated the company. The Chicago Cubs decided to cancel their booking after hearing about the con, and J.J. Hardy of the Milwaukee Brewers reported being kept up by fans on Wednesday night. The Brewers']","[' lost their game the following day. The convention closed with next year\'s date ―June 26-29 ―along with the announcement of a guest: Disney animator Floyd Norman. The event\'s theme will be ""It\'s a Jungle Out There!"".']","[' received a loud round of appreciation by fans in Chicago on Wednesday night. As a result, the Brewers ended up cancelling their reservations for the Sunday night game against the Cubs at Wrigley, as well. The Milwaukee Daily Sentinel reported that fans']"
91,['During the 1950s there was a citywide festival called Fiesta'],"["" del Pacifico highlighting the area's Spanish and Mexican past.""]",[' San Diego. There were concerts and street festivals in downtown and']
92,['Prime Minister Allawi will return to Iraq'],"["" in time for the country's national conference.""]","[' before the end of April, when he holds']"
93,"[""Is it more difficult to find a job in a city I don't live in than a""]","["" city I do live in, even if I'm willing to pay my own relocation costs?""]","[' city I do? For some people, this may go even further if they are not from']"
94,"[""That's been interesting though, because the kids that have been""]","[' over, have been, you know, coming back right now.']","[' working with the students have been very helpful. ""Some of the']"
95,['Latin and Euro-American rhythms'],[' are both present in discos.'],['\n\nOne of the most noticeable']
96,['What does it mean'],[' when your vomit is white'],[' when a writer uses the']
97,['there has been much puzzlement among'],[' critics about what the election symbolizes.'],[' the learned regarding the\nnature of the']
98,"['""With Leukemia"" is a website bringing parents together world']",['-wide to share experiences on caring for children who have leukemia.'],['wide to share their stories and raise money for research.\n\n']
99,['at the state scientific center of applied microbiology there is every kind of deadly bacteria that'],[' was studied for use in the secret biological weapons program of the soviet union.'],"[' a person could care for, as long as of the same state and age, except']"
100,"['In the early Olympic games, athletes used to run a mile and then recite a poem. The first poet-in-residence of an English football team, Ian McMillan, remarked that football chants are like huge tribal poems. Generally, though, sport and poetry have never seemed natural companions in human enterprise. Until the New York Mets baseball team suffered in 2007']","[' arguably the worst collapse in Major League Baseball history. To describe the anguish fans felt, The New York Times turned to a poet, Frank Messina. ""Nothing was really representing the fan\'s point of view,"" Messina told Wikinews reporter David Shankbone in an interview. ""There\'s a lot of hurting people out there who can\'t express what happened.""']",[' and its fans started screaming at home runs.\n\nThis year the New York Mets lost their first five games and went 1-7 and their fans were so angry that they started chanting “Beat the Mets” or “Tear the Mets down” or something equally offensive – although nobody has ever said anything like them. Mets fans have said that']
101,['My meeting started at 4:00 and I needed to catch the train at 4:30'],"["", so there wasn't much time. Luckily, it was delayed, so it worked out.""]",[' from the airport.\n\nI’m pretty sure that some of you must have heard']
102,"[""From what I'm seeing it's generally accepted that most English""]",[' speakers have a vocabulary size of 15000 to 20000 words.'],[' speakers will only know a sentence of four words when it was spoken']
103,['The Portuguese Navy'],[' has 58 submarines.'],[' has been awarded the']
104,"['give shapiro, goldman, and bolado credit for good intentions, but']","["" there's nothing here that they couldn't have done in half an hour. ""]","["" the article itself is wrong in its conclusion. “ It's unclear to what extent gold""]"
105,['Blair is sorry for anyone who'],[' has lost their lives in Iraq.'],[' feels they’re being targeted']
106,['The college coaches have the most responsibility to decide'],"[' which players have a problem, not the NCAA']",[' if a college student can choose to be enrolled']
107,"['There is a total of 12,800 Buddha statues here, plus']","["" the remains of the monastery's founder embalmed in gold leaf.""]",[' some 100 sculptures in the temple complex.\n\nInscriptions\n']
108,['and EDS is very particular about this hair cuts i mean it was like you can'],"[""'t have you know such and such facial hair no beards you know and just really detailed""]",[' never trust a hair cut man with a beard and this guy did the hair cut and i']
109,['There are 11'],[' official EU languages.'],[' billion people on the']
110,['I put the cake away in the refrigerator.'],[' It has a lot of butter in it.'],[' Not even at room temperature.\n\nI']
111,['What traditional schooling has been considered modeled'],[' after the traditional Islamic graduate schools?'],"[' through, and which students have been']"
112,['Participation in the Premier League by some Scottish or'],"[' Irish clubs has sometimes been discussed, but without result.']",[' English club has been a bit of a dream since the']
113,['Anson thought that he'],[' had bought the paint stripper'],[' was the new Master of the']
114,"[""Jane knocked on Susan's door, but""]",[' there was no answer. She was out.'],[' it remained locked. She knocked one more time']
115,"[""I finished a web intensive program, and I've been looking for a job in web development.""]","["" I realize I don't really know the web development work environment. How can I get this experience?""]","[' But no one would hire me, I have to go back to my college career. Then I discovered']"
116,"['Michael said that Pinochet came to Britain with a passport that does not require a visa, and it is likely that he may have presented, supported']","[' with evidence, medical reasons for requiring treatment and therefore, there was no reason for immigration authorities to prevent him from entering the country upon his arrival.']","[' and helped to protect people in that way.\n\nThe official reason given, that Ms Thatcher wanted to reduce the costs for British people travelling to']"
117,['My brother wears a'],[' green overcoat.'],[' pair of Nikes']
118,"[""We couldn't""]",[' use the lake.'],"["", we couldn't""]"
119,['The class rank rule has the same consequence as traditional affirmative action: opening schools to students who'],"[' would otherwise not be admitted had the given school used a holistic, merit-based approach.']",[' would have otherwise been restricted. It is also a sign that the Supreme Court has left some']
120,['There were people playing'],[' on the bea'],[' cards at the local']
121,['Ebola Epidemic'],[' breaks out in Zaire.'],[' Spread in New York City\n']
122,"[""On Sunday Memoirs: 1939-1993 a memoir written by former Prime Minister of Canada Brian Mulroney will be released. The 1,152 page tome outlines Mulroney's version of events during his time as prime minister. CTV will broadcast a documentary on Brian Mulroney on the eve of his book launch. In addition,""]","[' the network plans to air Triumph & Treachery: The Brian Mulroney Story on Sunday, CTV says the 90-minute special will be the most complete interview the former prime minister has ever given and his first comprehensive interview since leaving office in 1993. The Quebec French language TVA network will air a similar documentary exclusively in French later that night.']","["" you can now pre-order Mulroney's book with your own name and image for free.\n\nI have a friend who is a big name in the Canadian movie business. She’s a former actress and she has always wanted some of our films made into movies, so she’s putting ads in the local paper and online for""]"
123,['uh no uh no no i do have a place'],"["" that's rusting i need to get something on it""]",[' for you now that’s your place you�']
124,['What are the best organizational'],"["" psychology master's degrees?""]",[' practices for managing your health']
125,"['In particular the Shiva Sutras, an auxiliary text to the Ashtadhyayi, introduces what can be considered a list of the phonemes']","[' of the Sanskrit language, with a notational system for them that is used throughout the main text, which deals with matters of morphology, syntax and semantics.']","[' in Sanskrit. The most famous is what will become the most often mentioned sound: *, (inh) (a)khe. This is used']"
126,"[""After Hedges' microphone was unplugged for a second time""]","[', Pribbenow told him to wrap up his speech.']","[', an odd noise came from it. The tape was so loud']"
127,['Why do doctors recommend not'],[' to become a doctor?'],[' sleeping with an erection that']
128,['Is there anything'],[' called god?'],[' that you feel']
129,"['Government forces killed the head of the Armed Islamic Group, or GIA']","[', which has claimed responsibility for killing 61 foreigners in the last year.']","[', in Egypt, a former member of the military intelligence says. He']"
130,"['The ACS, developed jointly by four American agencies, was installed in March of 2002. It is a system of three cameras, filters, and dispersers which act to detect wavelengths of light ranging from near-infrared to ultraviolet. It is a system that was designed to last five years, according to Preston Burch, associate director and program manager for the Hubble']",[' Space Telescope. NASA also indicated that the other four main systems on the telescope remain unaffected and functioning normally. Research work will resume this week using those systems. A scheduled mission to the space telescope in 2008 is expected to deliver instruments to further upgrade the capabilities of the telescope. It is not known what the effect of the ACS failure will have on the scheduled mission.'],"[' Space Telescope Science Division at NASA\'s Goddard Space Flight Center, Greenbelt, Md. ""Five years is a little conservative"" for Hubble and other space exploration telescopes, said Burch. Hubble\'s five-year service life provides valuable information to its operators. It also serves as a benchmark to determine the time it will take to repair and repair. ""We can']"
131,"['The Angel, Islington was formerly a coaching inn, the first on the route northwards out']","[' of London, where Thomas Paine is believed to have written much of The Rights of Man.']","[' of London, to Leeds, and to London town, from whence the Angel, was the London']"
132,['Grandma had set a place for Mary; and once Mrs.'],"[' Wyman was seated, she pulled her, protesting, to it.']","['\nViner was gone, she was in a better place, and']"
133,['Exclusive-UPDATE 2-Egypt pro'],['-Mursi alliance signals flexibility in talks'],['dded to take up arms against military-']
134,['It seems unlikely that there will be a coalition between Gerhard'],"["" Schroeder's Social Democrats and Angela Merkel's Christian Democratic Union.""]",[' Schröder and Angela Merkel that can win the support of German']
135,"[""Where the palazzo joins the basilica's southernmost flank is the Porta della Cart""]","['a (Gate of the Paper, where the doge posted his decrees and scribes gathered).']",['a ( gate of the bank) on Piazza di Spagna near the church.\n\n']
136,['Microsoft will stop developing versions of its Internet Explorer browser software for Macintosh'],"["" computers, saying that Apple's Safari is now all that Apple needs.""]","[' and Windows computers, starting on March 31, 2013.\n\nMicrosoft']"
137,['The thief who was seized by the'],[' police turned out to be our cousin.'],"["" officers.\n\nIt's the day""]"
138,['Mr Sahel said police had identified the bodies of seven of the 14-'],['strong cell believed to have carried out the five almost simultaneous attacks on Saturday.'],['year-olds arrested in the shooting.\n\nTwo teachers and a school']
139,"['After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. She did not']","["" mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.""]","["" expect to be rescued at the first hint of the intruder's presence. The previous day, the housekeeper had reported that""]"
140,['Rick Dinon is the senior vice'],[' president of 20th Century Insurance Co.'],[' president of the World Wide Fund for Nature']
141,['Nations like Israel and'],[' Australia already have such status.'],[' the United States are fighting to']
142,"['Has anyone ever gotten to middle age, had little experience but was not']",[' happy with what they were doing for an occupation the last 25 years?'],[' too afraid to go beyond and try new things? I am a college']
143,"['Only three buildings were wrapped by Christo: The Kunsthalle Berne, 1968, The Museum of Contemporary Art, Chicago, 1969 and The Wrapped Reichstag, Berlin, 1995']","[', which is the third and last wrapped building -- it was initiated in 1961 first and then again in 1971. In 1971 the Valley Curtain was already well underway, and was not a wrapping.']","['. The fourth, the Bundestag (the parliament of the German Republic), was covered by the Bundestag Building, which was erected in 1977 and opened in 1999.\n\nThere was']"
144,['Dave has something'],[' on his mind.'],[' to say about the']
145,"['He also perfected a sparse, percussive blues style, especially up the neck']","[' in keys that had not been used much in country music, notably B and E.']","[' guitar, but these two styles are very distinct. He’s also a very']"
146,['Muriel has a famous painting of a ballerina by Cec'],"[""ile d'Arblay hanging in Muriel's living room.""]",['chino and another of a group of young men with a flower in']
147,['A higher price was paid for beer in the snug'],[' and nobody could look in and see the drinkers.'],"[""\nthan in any of the snug's other rooms""]"
148,['John thinks that it is appropriate for there to'],[' be a picture of himself in the corridor.'],"[' be a discussion about God, because the discussion']"
149,"['Aside from Walpole, who else denied that']",[' there was no such thing as the prime minister?'],[' any of them had anything to do with the plot']
150,['How did Alexis de Tocqu'],['eville describe the French Revolution?'],['eville get the idea that the']
151,['Who did Bill say Frank claimed that Mary'],[' seems to have been likely to have kissed?'],"[' was the one that stole the money?"" ""']"
152,['Had the FDIC disallowed IndyMac from acquiring new brokered deposits on this date'],"[', the threat of brokered deposit losses would have been $500 million a month?']",['. (I wonder if they are required by law to disclose when new brokered deposits']
153,"[""During the weekend of Sunday 28 December the 75 year old children's clothes retailer, Adams Childrenswear called in administrators PricewaterhouseCoopers. Adams had previously been placed in administration with PricewaterhouseCoopers in 2006, but was rescued by Northern Irish businessman John Shannon in February 2007. A large rebranding followed in 2008, after 42 stores""]","[' were closed. Adams has outlets worldwide in places such as Saudi Arabia, and also makes clothing under the Mini Mode brand for Boots. At the time of the 2008 administration there were 260 stores in the UK and 116 outlets overseas, employing around 2000 people. Adams is reported to owe around £20 million to Mr Shannon and £10 million to Burdale.']","["" which opened between January 2000 and September 2006 were either removed or renovated. Despite his previous successful reorganisation at Adams, John Shannon's attempt at rebranding fell on deaf ears among the many local firms and traders, and was left for the third time in less than a year.  In October 2011 John Shannon attempted to revive Adams by rebranding it""]"
154,"['I am in a relationship with a girl. She wants to spend her whole life with me. I love her too, but I am not sure whether I am going to marry her.']","["" If I told her about my unsureness about marriage, she would definitely leave me. I don't want to lose her. I am very confused. Can anyone give me any suggestions?""]",[' She is in a relationship with another guy. He is older than me and is not into a stable relationship. I am interested in his younger girlfriend also and would like them to become my']
155,['Nobody has written a'],[' book about Michael Jordan.'],"[' book like this, in']"
156,"['Red Planet Consulting, Inc. is a full-scale project implementation firm']","[' that provides expert Smallworld software services to electric, gas and water utilities.']","[' headquartered in New York City. Through our firm, we have been involved in']"
157,['Which foods are safe to'],[' eat that have freezer burn?'],[' go or not to go on']
158,"[""Stars are rotating, but that's""]",[' not the cause for their stability.'],[' not how they were made. They']
159,['What does it feel like to see'],[' a girl orgasm for the first time?'],[' my former best friend’s fian']
160,"['What If I join for any CGL posts, would I']",[' able to live a good retirement life after my tenure is over?'],"[' be allowed to ""upgrade"" and/or ""retire']"
161,['There was girl stranded'],[' on the roof.'],"[' in a cave,']"
162,['Jack will have the'],[' hole in his pocket.'],[' same number as the number']
163,['the film grows'],[' on you.'],[' very slowly on']
164,['What government set standards do'],[' all schools have to meet?'],[' for this new thing known as']
165,"['Three years ago, Anurag was thrice as old as Bhargav was. Two years hence,']","["" Anurag's age will be twice that of Bhargav's age. What is the present age?""]",[' Bhargav is a child and Anurag is a man. The three of them are at a cross']
166,['Dulles suspected everyone'],[' who Angleton did it.'],[' was in danger. “']
167,['I think you need to apply'],[' a little statistical thinking to this.'],"[' that to the end user, not']"
168,"[""don't mind crappy movies as much as adults, provided""]","["" there's lots of cute animals and clumsy people. ""]","[' there is still sex, they do mind because there is still']"
169,['What is Daisy'],"[""'s destruction?""]","['?""\n\n']"
170,"['In 2001, El Salvador adopted the U.S. dollar as its currency,']",[' while Panama has used it for decades due to its ties to the Canal Zone.'],[' and the country’s debt burden is now among the highest in Latin America']
171,['What is needed to reject'],"["" a cabinet's policy?""]",[' it. It is needed']
172,['What are there besides degrees'],[' of similarity with Occitan?'],[' and professional certificates? Who are']
173,"['But the point is, does']",[' anyone here go by Rita?'],[' the United States have a policy']
174,['Mary took out her flute and played one of her favorite'],[' pieces. She has loved it since she was a child.'],"[' pieces, a Chopin waltz. She took her']"
175,"[""Why doesn't the government of""]",[' India remove the system of reservations?'],[' India or the Indian government come and']
176,['How many players on the Barel'],['ona team have scored over 100 goals?'],['viq-Sivastokline']
177,"[""This year I'm going to 10th grade (same school) in high school and""]",[' I have no friends. Are there any tips about making friends and doing well in school'],"[' I will be attending my first high school with other ethnic/racial minorities (so,']"
178,['This book just'],[' buys itself.'],[' might be different']
179,['Wages are not rising at'],[' the same rate as inflation.'],[' a fast enough pace to provide']
180,"[""Despite the ban on cameras in the courtroom, Oprah's network was able to secure""]",[' a media permit which resulted in her beef trial looking like an episode of her show.'],[' footage from cameras positioned outside the courtroom.\n\n“I’ve got']
181,"[""I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body""]","[' under the dining-room table, and then had to be the life and soul of a dinner party, with it there all the time.']","[' in a bush, then walked away for nearly a year before coming back with a crowbar. Then I put two fingers up to my mouth']"
182,"[""How can I succeed at Computer Science if I'm""]",[' not too good at Math and Have never done Physics?'],[' not good with math and algorithms?\n\nYou can']
183,"[""If I love Camille Saint-Saens' Introduction and Rondo Capriccioso, for violin & orchestra in A minor, and""]","["" Chopin's Waltz No. 3 in A minor, Op. 34, No. 2, what other music might I also enjoy?""]","[' I love the score-play I am able to offer in my own repertoire, so I give this piece a five star rating, you can']"
184,"['Tropical Storm Arthur is projected to weaken tonight, but it will likely regain strength after entering the Bay of Campeche on Sunday.The 2008 Atlantic  hurricane season got off to an early start today when a tropical storm formed off the coast of Belize, one day before the season officially begins. Tropical Storm Arthur formed Saturday afternoon and']","["" quickly made landfall at the Yucatan Peninsula, near the border between Belize and Mexico. Both  countries issued a tropical storm warning for the peninsula's eastern coastline. In the Mexican state of Quintana Roo, ports were closed to small boats,  water sports were banned, and those living in coastal areas were encouraged to take precautions.""]","["" then re-intensified as it tracked north. The cyclone then turned northward and the storm became Tropical Storm Arthur again. This time, more than 50 percent of the storm's total tropical rainfall occurred. An unusual and impressive pattern of rainfall, called the Hurricane Hunter Enhanced Precipitation Radar (HEMP) has documented the rainfall amounts""]"
185,"['I was trying to open the lock with the key, but someone had filled']","["" the keyhole with chewing gum, and I couldn't get it out.""]",[' the keypads. I asked the security clerk to turn all the key']
186,"[""A Chilean expert points out that the 1987 Montreal Protocol has not been effective in arresting the destruction of the ozone layer in the earth's atmosphere, resulting in the unprecedented size of the ozone hole this""]","[' year, and causing 120,000 people in Chile to be on yellow alert for ultraviolet radiation (meaning a fair-skinned person would get burnt within 10 minutes of being exposed to the sun).']","[' month.\n\nBy David Tambornino\n\nOn June 28, 2001 we had a truly catastrophic event: the collapse of the ozone layer -- in the atmosphere of the earth --']"
187,"['The same source said that Cohen, who was received by the Prime Minister and Minister of Defense, Fayez Al-Tarawneh, will']","["" hold talks especially with Jordan's Crown Prince, Prince Al-Hassan Bin Talal, who represents King Hussein in running the country's affairs.""]","[' be put under house arrest, according to local sources, to prevent him from getting out of the country.\n\n\n\n<|endoftext|>']"
188,['Some 34.7 million shares have been'],"[' tendered, Oracle said in a statement.']",[' traded so far.\n\nThe company filed']
189,['Though the colt had been consistently the victor'],"[', none of his rivals had been in his class.']","[' of the $400,000 Lonestar Derby at']"
190,"[""Most of Philip K Dick's works aren""]","[""'t hard Sci-Fi in the least.""]","[""'t for sale. But if you find a""]"
191,['At the time structures such as Lie algebras and hyperbolic quaternions'],[' drew attention to the need to expand algebraic structures beyond the associatively multiplicative class.'],[' that may exist as solutions at a particular point are unknown up to non-commutativity']
192,['The FCC should not have come'],[' to the conclusion that they reached.'],[' into existence\n\nFrom the moment']
