index,prompt,prompt_cont,gen0,['There are many farms crowding the area'],"[', which all produce milk and pork.']","[', and the farmers are getting ready for']"
30,['Will image quality be worse if'],[' my lense has more glass?'],[' the camera’s sensor is']
31,['In the unlikely event that the Electoral College throws'],"[' the vote, how soon will we know?']","[' out Donald Trump’s nomination, the']"
32,"[""It's likely that Tom will win,""]","["" but it's not clear which race.""]","["" but I think it's going to be""]"
33,['World sends emergency'],[' relief to battered Philippines'],[' response personnel to the']
34,['How will I improve'],[' my spoken English?'],[' my life’']
35,['But metaphysical implications seem to have interested him less than enforcing a moral example to'],"[' unite his far-flung subjects in peace and fellowship, under him.']",[' his contemporaries.\n\nBut if the history of the English Reformation is']
36,['What effects will trade sanctions imposed on and by'],[' Russia have on the U.S. economy?'],[' the United States have on the Iranian people?\n']
37,['What NFL teams have won'],[' the most Super Bowl rings?'],[' a Super Bowl with a quarterback']
38,"['The conventional therapy is counseling or medication, but now there is a new tool,']","[' one that puts the soldiers through the trauma again, only this time in virtual reality.']","[' called the Internet to provide information. Through the Internet, you can obtain information that you']"
39,['How does the process in which Japanese grow'],[' watermelon differ from the process Koreans use?'],[' the most vegetables in the world work out?']
40,['This theory captures that arrows don'],"[""'t stop in midair.""]","[""'t actually move, they just""]"
41,['John is as tall'],[' as that man is.'],"[' as me, but he']"
42,['A tan dog licks a'],[' girls hand while laying down.'],[' cat.\n\nThe tan']
43,['What basic difference is there between the'],[' teams of Barcelona and Real Madrid?'],[' two?\n\nA:\n']
44,['Who released a guideline that recommends that'],[' people follow a whole plant food diet?'],[' the United States government should be able to']
45,"['Many early immigrant groups traveled to America to worship freely, particularly']",[' after the English Civil War and religious conflict in France and Germany.'],[' in the early days of European settlement in the New World. The']
46,['What is the best'],[' trading platform for beginners?'],[' way to keep your hair']
47,['Reform allows'],[' home schooling.'],[' for a more']
48,['It proves that John was'],[' lying that he left town.'],[' a fraud.\n\nD']
49,['Why do people ask questions on Quora'],[' that can easily be answered by Google?'],"['?\n\nIn my last post,']"
50,"['this is a shameless sham, calculated to cash']",[' in on the popularity of its stars. '],"[' in on the fears of the ""religious right']"
51,"['Can I abscond from work, I have been working in a company']","[' for only 2 months, and I think I am not a perfect fit here?']",[' for many years and I have also been the Managing Director of the company for the']
52,['you have no remains of an'],[' A- at the pentagon.'],"[' old man, you have no remains']"
53,['The Mongol Empire was one of the most ethnically and'],"[' culturally diverse empires in history, as befitted its size.']",[' linguistically diverse empires of the ancient world. The empire had']
54,"['In the United Kingdom, BBC Radio 5 Live']",[' and 5 Live Sports Extra will carry the contest.'],"[' is the most listened to radio station, with over']"
55,"['At 5:30 p.m. on Thursday, 10-15 UFOs were spotted over north London in the inner-city district of Islington. The Islington police said they started receiving phone calls only minutes after the objects started appearing. 34 year-old market stall trader Alix McAlister, who witnessed the objects, said that, ""I just picked up my son from nursery in Bredgar Road.']","["" I had just come out of the door when I noticed what was going on in the sky. There were a group of them - 10 to 15 of them moving together. My first impression was that they reminded me of a squadron of aeroplanes in formation. But they didn't have a proper formation and they were all moving at the same speed. I thought for a while that something was happening in the centre of London.""]","[' We were walking on the road and he was pointing to the sky. I thought, this is a sign."" She added that, ""I\'ve never seen anything this big. I was really excited. I\'m just glad I picked up my son and got him to school.""\n\nA police spokesman said, ""The first call came at 5:50 pm from a resident who spotted the aircraft near to Islington Underground station']"
56,['George was not particularly'],[' eager to see it.'],[' excited about it. His']
57,['What are the most interesting products and innovations that'],[' Bank of America is coming out with in 2016?'],[' have helped you get from point A to point B']
58,"['We have no idea about a time between roughly 300,000 and 1']","[' billion years after the Big Bang, when the universe was very hazy.']","[',000,000 BC and the beginning of the agricultural revolution.\n\n']"
59,['It was not until the 1930s that the'],[' Supreme Court held a delegation of authority unconstitutional.'],"["" first full-fledged women's movement was born""]"
60,['The company will offer songs for 99 cents'],[' and albums for $9.95.'],[' apiece. The band will be paid $']
61,['Who has tried self hypnosis'],['? And how does it work?'],['?\n\nIn the last couple']
62,['Google search for Travel WODs has'],[' whole lots of results which you can use.'],[' been a little light on the “real']
63,['to leave would be'],"["" John's pleasure.""]",[' considered a hostile or']
64,"['The other, al-Azhar, did acquire this status in name and essence only in the course of numerous reforms during the 19th and 20']","['th century, notably the one of 1961 which introduced non-religious subjects to its curriculum, such as economics, engineering, medicine, and agriculture.']","['th centuries. This was because of the large number of converts to Islam, who brought to the center the ideology of the reformers, as well']"
65,['does'],[' not work'],[' not exist']
66,['Is it sure that I will get my class'],[' 12 improvement admit card delivered to my address?'],['\n\nThe following is an excerpt from the']
67,"[""I don't believe there was any""]",[' iceberg at all anywhere near the Titanic.'],"[' question of that."" ""Yes, there']"
68,['Sam and Amy'],[' are fifteen.'],[' arrive in Hawaii']
69,['Financial firms now offer internally focused'],[' products that help improve business success.'],"[', cloud-based financial solutions to']"
70,"['Frank may have told Chet,']","[' and Joe may have, too.']","["" but he hadn't told him to""]"
71,['People were killed'],[' in suicide attacks.'],[' on the streets and']
72,['Most columnists claim that a senior'],[' White House official has been briefing them.'],[' executive’s departure or death is']
73,['to convince the audience that these br'],['ats will ever be anything more than losers'],['ides are not the same as the\n']
74,"[""no, it's""]",[' not an answer.'],[' an old one.']
75,"[""Japan's economy""]",[' is not flourishing.'],[' grew at an annual']
76,['has a shambling charm... a'],[' cheerfully inconsequential diversion.'],[' kind of\n\ninformal']
77,['For each question on the scale that measures homosexuality there is a'],[' corresponding question that measures heterosexuality giving six matching pairs of questions.'],[' corresponding question on the scale that measures pedophilia.\n\nIn']
78,['What are some topics that you just cant'],[' ignore while preparing for iit jee?'],[' wait to write about?\n\nLet me']
79,['About half of all U.S'],['. households have money in mutual funds.'],"['. adults (46%) are obese,']"
80,['What does Fit'],['na mean?'],"['bit, a']"
81,"[""In 2005, Peter Pilz, a member of the Austrian Parliament from the Austrian Green Party, demanded that Parliament revoke Schwarzenegger's Austrian citizenship due to his decision""]","[' not to prevent the executions of Donald Beardslee and Stanley Williams, causing damage of reputation to Austria, where the death penalty has been abolished since 1968.']","[' to become a US citizen. He also called him a traitor to his own country and that he was not a good Austrian citizen. A few days later,']"
82,"['They also presented Jesus –  ""As it is written in the law of the Lord, Every male']","[' that openeth the womb shall be called holy to the Lord"" (Luke 2:23other verses).']","[' among you shall be as a woman, and every woman as a man.""\n\nJohn also said,']"
83,['Does Dropbox Mobile use mobile data? Is there any'],[' setting so that it syncs only on WiFi?'],[' way to get it?\n\nDropbox is']
84,['yeah really oh our neighbor has a lawn service come and do his and'],"["" i don't think it looks any better than what my husband does so""]",[' they did some work on it and then they do some fertilizing and']
85,"[""It's an opportunity to advocate for victims of""]",[' domestic violence who do not generally get advocated for..'],"["" domestic violence. It's an opportunity to advocate for""]"
86,['It was a fine selection'],"["" of Goethe's writing.""]",[' of vintage garments that were packed']
87,"['the chateau belongs to rudd, whose portrait of a therapy-dependent fl']",['akeball spouting french malapropisms... is a nonstop hoot. '],['imflam queen is a good read (and I mean a good read).\n\n']
88,['When do you know that'],[' you are in love?'],[' you are done?\n']
89,['If checks are not written to Indiana University'],"[' Foundation, there will be an issue.']","[', we may fail to obtain your approval']"
90,"['While local cab drivers had compliments, not everyone appreciated the company. The Chicago Cubs decided to cancel their booking after hearing about the con, and J.J. Hardy of the Milwaukee Brewers reported being kept up by fans on Wednesday night. The Brewers']","[' lost their game the following day. The convention closed with next year\'s date ―June 26-29 ―along with the announcement of a guest: Disney animator Floyd Norman. The event\'s theme will be ""It\'s a Jungle Out There!"".']","[' are currently in first place, with their division lead over the St. Louis Cardinals. The Cubs are still in the pennant race.\n\nThe Cubs are still in the pennant race. They are now only three games behind the Cardinals,']"
91,['During the 1950s there was a citywide festival called Fiesta'],"["" del Pacifico highlighting the area's Spanish and Mexican past.""]",[' de San Miguel del Monte. It came with a large bull']
92,['Prime Minister Allawi will return to Iraq'],"["" in time for the country's national conference.""]","[' on November 10, after visiting the regions where']"
93,"[""Is it more difficult to find a job in a city I don't live in than a""]","["" city I do live in, even if I'm willing to pay my own relocation costs?""]",[' city I live in?\n\nI have been in the same city for a year and']
94,"[""That's been interesting though, because the kids that have been""]","[' over, have been, you know, coming back right now.']",[' here have been on their own for a while already. And it']
95,['Latin and Euro-American rhythms'],[' are both present in discos.'],"[', and the development of a global']"
96,['What does it mean'],[' when your vomit is white'],[' to be a person of']
97,['there has been much puzzlement among'],[' critics about what the election symbolizes.'],[' some readers as to the nature of this']
98,"['""With Leukemia"" is a website bringing parents together world']",['-wide to share experiences on caring for children who have leukemia.'],['-wide to support each other through the fight against Leukemia.']
99,['at the state scientific center of applied microbiology there is every kind of deadly bacteria that'],[' was studied for use in the secret biological weapons program of the soviet union.'],"[' are ready to kill you.\n\n""In our lab, we have 10-']"
100,"['In the early Olympic games, athletes used to run a mile and then recite a poem. The first poet-in-residence of an English football team, Ian McMillan, remarked that football chants are like huge tribal poems. Generally, though, sport and poetry have never seemed natural companions in human enterprise. Until the New York Mets baseball team suffered in 2007']","[' arguably the worst collapse in Major League Baseball history. To describe the anguish fans felt, The New York Times turned to a poet, Frank Messina. ""Nothing was really representing the fan\'s point of view,"" Messina told Wikinews reporter David Shankbone in an interview. ""There\'s a lot of hurting people out there who can\'t express what happened.""']","[', when they began to sing the immortal words of the American poet Sylvia Plath.\n\nThe Mets had their first female player, and for a few weeks this was a major step forward. The Mets were in the postseason, and they had a star player who was a woman. But by the end of the season, the Mets had lost their star player and']"
101,['My meeting started at 4:00 and I needed to catch the train at 4:30'],"["", so there wasn't much time. Luckily, it was delayed, so it worked out.""]",[' or so. But I got there and had a nice dinner before having to catch the train.']
102,"[""From what I'm seeing it's generally accepted that most English""]",[' speakers have a vocabulary size of 15000 to 20000 words.'],[' speaking people have a bad habit of assuming that everyone speaks English.']
103,['The Portuguese Navy'],[' has 58 submarines.'],['\n\nThe Portuguese']
104,"['give shapiro, goldman, and bolado credit for good intentions, but']","["" there's nothing here that they couldn't have done in half an hour. ""]","[' that is not the issue, the issue is that in the first place it is not a']"
105,['Blair is sorry for anyone who'],[' has lost their lives in Iraq.'],[' has been offended by her comments in']
106,['The college coaches have the most responsibility to decide'],"[' which players have a problem, not the NCAA']",[' which players should graduate. They are the ones']
107,"['There is a total of 12,800 Buddha statues here, plus']","["" the remains of the monastery's founder embalmed in gold leaf.""]","[' more than 250 other Buddhas, in addition to the 1,000']"
108,['and EDS is very particular about this hair cuts i mean it was like you can'],"[""'t have you know such and such facial hair no beards you know and just really detailed""]","[""'t have this hair cut it has to be this shape so it has to be this shape""]"
109,['There are 11'],[' official EU languages.'],"[',500 new cases']"
110,['I put the cake away in the refrigerator.'],[' It has a lot of butter in it.'],[' It was delicious and I don’t']
111,['What traditional schooling has been considered modeled'],[' after the traditional Islamic graduate schools?'],"[' on, or what it has been']"
112,['Participation in the Premier League by some Scottish or'],"[' Irish clubs has sometimes been discussed, but without result.']","[' Welsh clubs has been a longstanding tradition, while others have']"
113,['Anson thought that he'],[' had bought the paint stripper'],"["" wouldn't be able to handle""]"
114,"[""Jane knocked on Susan's door, but""]",[' there was no answer. She was out.'],"["" she didn't answer. She was in the""]"
115,"[""I finished a web intensive program, and I've been looking for a job in web development.""]","["" I realize I don't really know the web development work environment. How can I get this experience?""]","[' I have a masters degree in Information Technology, and I have a few years of experience with web development']"
116,"['Michael said that Pinochet came to Britain with a passport that does not require a visa, and it is likely that he may have presented, supported']","[' with evidence, medical reasons for requiring treatment and therefore, there was no reason for immigration authorities to prevent him from entering the country upon his arrival.']","[' or even signed the passport.\n\nThe CIA had a long history of running intelligence operations in South America, and that may have been where Pin']"
117,['My brother wears a'],[' green overcoat.'],[' ring with a single']
118,"[""We couldn't""]",[' use the lake.'],[' believe it.\n']
119,['The class rank rule has the same consequence as traditional affirmative action: opening schools to students who'],"[' would otherwise not be admitted had the given school used a holistic, merit-based approach.']",[' would not have had access to them otherwise.\n\nThis change in the way in which']
120,['There were people playing'],[' on the bea'],"[' football, and there']"
121,['Ebola Epidemic'],[' breaks out in Zaire.'],[' in Western Pacific – What Next']
122,"[""On Sunday Memoirs: 1939-1993 a memoir written by former Prime Minister of Canada Brian Mulroney will be released. The 1,152 page tome outlines Mulroney's version of events during his time as prime minister. CTV will broadcast a documentary on Brian Mulroney on the eve of his book launch. In addition,""]","[' the network plans to air Triumph & Treachery: The Brian Mulroney Story on Sunday, CTV says the 90-minute special will be the most complete interview the former prime minister has ever given and his first comprehensive interview since leaving office in 1993. The Quebec French language TVA network will air a similar documentary exclusively in French later that night.']","[' the book will be available for purchase for an estimated $50.\n\nThe book will be released on Sunday, March 30, 2013 and will be available for purchase on the CTV website starting at 10 AM ET on Sunday, March 30, 2013.\n\nIt is expected that the book will be released in conjunction with the release of the biography of']"
123,['uh no uh no no i do have a place'],"["" that's rusting i need to get something on it""]",[' i am leaving this with you\n\nand you give']
124,['What are the best organizational'],"["" psychology master's degrees?""]",[' tools?\n\nThe']
125,"['In particular the Shiva Sutras, an auxiliary text to the Ashtadhyayi, introduces what can be considered a list of the phonemes']","[' of the Sanskrit language, with a notational system for them that is used throughout the main text, which deals with matters of morphology, syntax and semantics.']","[' of the Sanskrit language. The list is presented as a sequence of phonemes, each of which is a word in Sanskrit, and each of which is']"
126,"[""After Hedges' microphone was unplugged for a second time""]","[', Pribbenow told him to wrap up his speech.']","[', a reporter asked him about his political views. When he said']"
127,['Why do doctors recommend not'],[' to become a doctor?'],[' to take probiotics?']
128,['Is there anything'],[' called god?'],[' I can do']
129,"['Government forces killed the head of the Armed Islamic Group, or GIA']","[', which has claimed responsibility for killing 61 foreigners in the last year.']","[', in an attack in East Turkestan province in northwestern China,']"
130,"['The ACS, developed jointly by four American agencies, was installed in March of 2002. It is a system of three cameras, filters, and dispersers which act to detect wavelengths of light ranging from near-infrared to ultraviolet. It is a system that was designed to last five years, according to Preston Burch, associate director and program manager for the Hubble']",[' Space Telescope. NASA also indicated that the other four main systems on the telescope remain unaffected and functioning normally. Research work will resume this week using those systems. A scheduled mission to the space telescope in 2008 is expected to deliver instruments to further upgrade the capabilities of the telescope. It is not known what the effect of the ACS failure will have on the scheduled mission.'],"[' Heritage Team, which supports the ACS.\n\nBurch told us that since Hubble has been decommissioned, the ACS has been ""re-purposed"" as the Hubble Space Telescope Imaging Spectrograph. He said that this new system will be installed at the center of a new observatory which will be built in Chile.\n\nHe said he']"
131,"['The Angel, Islington was formerly a coaching inn, the first on the route northwards out']","[' of London, where Thomas Paine is believed to have written much of The Rights of Man.']","[' of London.\n\nThe Angel, Islington was formerly a coaching inn, the first on']"
132,['Grandma had set a place for Mary; and once Mrs.'],"[' Wyman was seated, she pulled her, protesting, to it.']","[' Thwaite had\ngone to her, the old lady had not']"
133,['Exclusive-UPDATE 2-Egypt pro'],['-Mursi alliance signals flexibility in talks'],['-wrestler-gives-credit']
134,['It seems unlikely that there will be a coalition between Gerhard'],"["" Schroeder's Social Democrats and Angela Merkel's Christian Democratic Union.""]",[' Schneeberger and Angela Merkel to stop the flow of refugees into']
135,"[""Where the palazzo joins the basilica's southernmost flank is the Porta della Cart""]","['a (Gate of the Paper, where the doge posted his decrees and scribes gathered).']","[""a, a broad, arched gateway lined with columns. It's a reminder of the city's""]"
136,['Microsoft will stop developing versions of its Internet Explorer browser software for Macintosh'],"["" computers, saying that Apple's Safari is now all that Apple needs.""]","[' computers running Mac OS X 10.6 Tiger and later, the company']"
137,['The thief who was seized by the'],[' police turned out to be our cousin.'],[' police\n\nThe thief who was seized']
138,['Mr Sahel said police had identified the bodies of seven of the 14-'],['strong cell believed to have carried out the five almost simultaneous attacks on Saturday.'],"[""year-old's victims and recovered the body of a fourth.\n\n""]"
139,"['After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. She did not']","["" mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.""]","[' know any more, of course, than the housekeeper did, but she felt that this was a most unusual occurrence.']"
140,['Rick Dinon is the senior vice'],[' president of 20th Century Insurance Co.'],[' president at the Center for Consumer Information and']
141,['Nations like Israel and'],[' Australia already have such status.'],"[' India, as well as the']"
142,"['Has anyone ever gotten to middle age, had little experience but was not']",[' happy with what they were doing for an occupation the last 25 years?'],"[' lazy, and did not know how to do anything else? In other']"
143,"['Only three buildings were wrapped by Christo: The Kunsthalle Berne, 1968, The Museum of Contemporary Art, Chicago, 1969 and The Wrapped Reichstag, Berlin, 1995']","[', which is the third and last wrapped building -- it was initiated in 1961 first and then again in 1971. In 1971 the Valley Curtain was already well underway, and was not a wrapping.']","['.\n\nThe Kunsthalle Berne-Munich, a project of the Berne Chamber of Commerce, was presented to the public in 1968. The Kunsthalle was originally conceived']"
144,['Dave has something'],[' on his mind.'],[' to say about that']
145,"['He also perfected a sparse, percussive blues style, especially up the neck']","[' in keys that had not been used much in country music, notably B and E.']","[', where he could be seen on ""Mannheim Blues"" and ""Smoke']"
146,['Muriel has a famous painting of a ballerina by Cec'],"[""ile d'Arblay hanging in Muriel's living room.""]","['ilia Beaux, who is often credited as the “greatest']"
147,['A higher price was paid for beer in the snug'],[' and nobody could look in and see the drinkers.'],[' and the taverns of the village. The new']
148,['John thinks that it is appropriate for there to'],[' be a picture of himself in the corridor.'],"[' be a division of labour in the world,']"
149,"['Aside from Walpole, who else denied that']",[' there was no such thing as the prime minister?'],[' he had ever been a part of the\nins']
150,['How did Alexis de Tocqu'],['eville describe the French Revolution?'],['eville become the most celebrated American']
151,['Who did Bill say Frank claimed that Mary'],[' seems to have been likely to have kissed?'],[' got a piece of his soul?\n\n']
152,['Had the FDIC disallowed IndyMac from acquiring new brokered deposits on this date'],"[', the threat of brokered deposit losses would have been $500 million a month?']","[', IndyMac would have been required to pay interest on the deposits for a year.']"
153,"[""During the weekend of Sunday 28 December the 75 year old children's clothes retailer, Adams Childrenswear called in administrators PricewaterhouseCoopers. Adams had previously been placed in administration with PricewaterhouseCoopers in 2006, but was rescued by Northern Irish businessman John Shannon in February 2007. A large rebranding followed in 2008, after 42 stores""]","[' were closed. Adams has outlets worldwide in places such as Saudi Arabia, and also makes clothing under the Mini Mode brand for Boots. At the time of the 2008 administration there were 260 stores in the UK and 116 outlets overseas, employing around 2000 people. Adams is reported to owe around £20 million to Mr Shannon and £10 million to Burdale.']","["" and a chain of two hundred plus were rebranded in an attempt to improve the profit margin, although sales continued to decline. Following the rebranding Adams was sold to a company owned by the son of the late Sir John O'Leary in 2011.\n\nIn November 2012 it was announced that the group had been sold to an unnamed group of investors""]"
154,"['I am in a relationship with a girl. She wants to spend her whole life with me. I love her too, but I am not sure whether I am going to marry her.']","["" If I told her about my unsureness about marriage, she would definitely leave me. I don't want to lose her. I am very confused. Can anyone give me any suggestions?""]","['\n\nI have heard that if you are married in India by your parents, then you are supposed to have a fixed relationship with your wife. In this case, I do not know']"
155,['Nobody has written a'],[' book about Michael Jordan.'],[' better and more comprehensive book']
156,"['Red Planet Consulting, Inc. is a full-scale project implementation firm']","[' that provides expert Smallworld software services to electric, gas and water utilities.']",[' that has worked with a wide variety of clients throughout the globe. The company']
157,['Which foods are safe to'],[' eat that have freezer burn?'],[' eat when pregnant?\n\n']
158,"[""Stars are rotating, but that's""]",[' not the cause for their stability.'],[' not the whole story.\n\n']
159,['What does it feel like to see'],[' a girl orgasm for the first time?'],[' your life change forever? What does it']
160,"['What If I join for any CGL posts, would I']",[' able to live a good retirement life after my tenure is over?'],[' lose my CGL account?\n\nThis is a discussion on']
161,['There was girl stranded'],[' on the roof.'],[' in the middle of']
162,['Jack will have the'],[' hole in his pocket.'],[' chance to make his mark']
163,['the film grows'],[' on you.'],[' in impact and']
164,['What government set standards do'],[' all schools have to meet?'],['?\n\nThis is a']
165,"['Three years ago, Anurag was thrice as old as Bhargav was. Two years hence,']","["" Anurag's age will be twice that of Bhargav's age. What is the present age?""]","[' he would be five years older.\n\nHe was always cheerful. Always cheerful, even as he was in']"
166,['Dulles suspected everyone'],[' who Angleton did it.'],[' in the government was working on']
167,['I think you need to apply'],[' a little statistical thinking to this.'],[' my changes.\n<thor']
168,"[""don't mind crappy movies as much as adults, provided""]","["" there's lots of cute animals and clumsy people. ""]","["" they are made well. I'm not a big fan of""]"
169,['What is Daisy'],"[""'s destruction?""]",[' Hill?\n']
170,"['In 2001, El Salvador adopted the U.S. dollar as its currency,']",[' while Panama has used it for decades due to its ties to the Canal Zone.'],[' which made it the first country in the region to adopt a fully electronic currency.']
171,['What is needed to reject'],"["" a cabinet's policy?""]",[' the hypothesis of a dark']
172,['What are there besides degrees'],[' of similarity with Occitan?'],['?\n\nWhen people talk']
173,"['But the point is, does']",[' anyone here go by Rita?'],[' anyone really make their living with']
174,['Mary took out her flute and played one of her favorite'],[' pieces. She has loved it since she was a child.'],"[' songs, ""Jingle Bells."" I\'ve never heard']"
175,"[""Why doesn't the government of""]",[' India remove the system of reservations?'],[' the United States simply declare independence from']
176,['How many players on the Barel'],['ona team have scored over 100 goals?'],['vis team have played fantasy hockey before the']
177,"[""This year I'm going to 10th grade (same school) in high school and""]",[' I have no friends. Are there any tips about making friends and doing well in school'],"["" I'm the only female in my class. The male students all live in the same""]"
178,['This book just'],[' buys itself.'],[' about sums up']
179,['Wages are not rising at'],[' the same rate as inflation.'],[' all fast rates in the U']
180,"[""Despite the ban on cameras in the courtroom, Oprah's network was able to secure""]",[' a media permit which resulted in her beef trial looking like an episode of her show.'],"[' a number of journalists to document the proceedings, including a camera in the courtroom during the']"
181,"[""I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body""]","[' under the dining-room table, and then had to be the life and soul of a dinner party, with it there all the time.']",['. The poor fellow made a mess of himself and then took his own life. I sat there thinking about the poor chap and how he thought']
182,"[""How can I succeed at Computer Science if I'm""]",[' not too good at Math and Have never done Physics?'],[' not a programmer?\n\nThis question is a follow']
183,"[""If I love Camille Saint-Saens' Introduction and Rondo Capriccioso, for violin & orchestra in A minor, and""]","["" Chopin's Waltz No. 3 in A minor, Op. 34, No. 2, what other music might I also enjoy?""]","[' I love the works of Pierre Boulez and Tchaikovsky, why would I want to turn to a Russian composer, say, for']"
184,"['Tropical Storm Arthur is projected to weaken tonight, but it will likely regain strength after entering the Bay of Campeche on Sunday.The 2008 Atlantic  hurricane season got off to an early start today when a tropical storm formed off the coast of Belize, one day before the season officially begins. Tropical Storm Arthur formed Saturday afternoon and']","["" quickly made landfall at the Yucatan Peninsula, near the border between Belize and Mexico. Both  countries issued a tropical storm warning for the peninsula's eastern coastline. In the Mexican state of Quintana Roo, ports were closed to small boats,  water sports were banned, and those living in coastal areas were encouraged to take precautions.""]","[' is now moving into the Bay of Campeche. It is forecast to become a tropical depression Monday and then a tropical storm Tuesday.Arthur is expected to weaken as it moves into the Bay of Campeche, but will likely remain a hurricane. It may enter the stormy Caribbean Sea in the afternoon and then slowly weaken over the next few']"
185,"['I was trying to open the lock with the key, but someone had filled']","["" the keyhole with chewing gum, and I couldn't get it out.""]","[' it with some kind of fluid. I tried a couple of different keys,']"
186,"[""A Chilean expert points out that the 1987 Montreal Protocol has not been effective in arresting the destruction of the ozone layer in the earth's atmosphere, resulting in the unprecedented size of the ozone hole this""]","[' year, and causing 120,000 people in Chile to be on yellow alert for ultraviolet radiation (meaning a fair-skinned person would get burnt within 10 minutes of being exposed to the sun).']","["" year.\n\nIt's all connected, says the expert.\n\nA new study shows that the Montreal Protocol, which is a United Nations treaty that caps the production of ozone-dep""]"
187,"['The same source said that Cohen, who was received by the Prime Minister and Minister of Defense, Fayez Al-Tarawneh, will']","["" hold talks especially with Jordan's Crown Prince, Prince Al-Hassan Bin Talal, who represents King Hussein in running the country's affairs.""]","[' be attending the funeral on Wednesday.\n\n“The Chief of the General Staff, General Hassan Al-Mawas, and the Head of']"
188,['Some 34.7 million shares have been'],"[' tendered, Oracle said in a statement.']",[' sold by the company in the first two days']
189,['Though the colt had been consistently the victor'],"[', none of his rivals had been in his class.']","[' in the first two years of the race, he had']"
190,"[""Most of Philip K Dick's works aren""]","[""'t hard Sci-Fi in the least.""]","[""'t really science fiction. The ones that are""]"
191,['At the time structures such as Lie algebras and hyperbolic quaternions'],[' drew attention to the need to expand algebraic structures beyond the associatively multiplicative class.'],"[' are introduced and their properties are studied, the notion of a $2$-dimensional sub']"
192,['The FCC should not have come'],[' to the conclusion that they reached.'],[' to the conclusion that Sprint’']
