index,prompt,prompt_cont,gen0,['It is many farms crowding the area'],"[', which all produce milk and pork.']",[' that surrounds the city of Gavle']
55,"['At 5:30 p.m. on Thursday, 10-15 UFOs was spotted over north London in the inner-city district of Islington. The Islington police said they started receiving phone calls only minutes after the objects been started appearing. 34 year-old market stall trader Alix McAlister, witnessed the objects, said that, ""I just picked up my son from nursery in Bredgar Road.']","["" I done just come out of the door when I noticed what was going on in the sky. it was a group of them - 10 to 15 of them moving together. My first impression was that they reminded me of a squadron of aeroplanes in formation. But they ain't have a proper formation and they was all moving at the same speed. I thought for a while that something was happening in the centre of London.""]","[' I was on my mobile phone when I saw it. He was so excited he was jumping up and down. There were three of them.""\n\nWe\'ve seen UFOs and UFOs sightings in London before, but this is the first time we\'ve seen one in the city centre. The objects have been filmed from a distance by witnesses, and are thought to be part of an alien threat.\n\nHowever, the police have']"
56,"[""George ain't particularly""]",[' eager to see it.'],"["" hungry, but she'll""]"
57,['What the most interesting products and innovations Bank'],[' of America is coming out with in 2016?'],[' has come across in the last few years are']
58,"['We got no idea about a time between roughly 300,000 and 1']","[' billion years after the Big Bang, when the universe was very hazy.']","[',500 years ago, when the first stone tools were made. The oldest']"
59,"[""It ain't until no 1930s that the""]",[' Supreme Court held a delegation of authority unconstitutional.'],"["" first modern auto manufacturing plants started in India's""]"
60,['The company gon offer songs for 99 cents'],[' and albums for $9.95.'],"[', but the guy who wrote them is']"
61,['Who done tried self hypnosis'],['? And how it work?'],['?\n\nI have been']
62,['Google search for Travel WODs got'],[' whole lots of results which you can use.'],[' me to the first of these sites. I']
63,['to leave would'],[' be John pleasure.'],[' be to allow these']
64,"['The other, al-Azhar, acquire this status in name and essence only in the course of numerous reforms during the 19th and 20']","['th century, notably the one of 1961 which introduced non-religious subjects to its curriculum, such as economics, engineering, medicine, and agriculture.']",['th centuries. In the 19th century the Islamic world was transformed by the rise of what one author has called “the grand historical movement that']
65,['do'],[' not work'],['ctype']
66,['It sure that I gon get my class'],[' 12 improvement admit card delivered to my address?'],[' back!\n\n[Punishment]']
67,"[""I don't believe it was any""]",[' iceberg at all anywhere near the Titanic.'],[' of my friends or family that did this']
68,['Sam and'],[' Amy fifteen.'],[' I have a']
69,['Financial firms now offer internally focused'],[' products that improve business success.'],[' investment strategies for SMEs\n']
70,"['Frank may done told Chet,']","[' and Joe may have, too.']",[' the man you are in danger of']
71,['People was killed'],[' in suicide attacks.'],[' and thousands of others']
72,['Most columnists claim that a senior'],[' White House official been briefing them.'],[' senator who has had a taste of']
73,['to convince the audience that these br'],['ats gon ever be anything more than losers'],['ides and grooms will not be\n']
74,"['no, it']","[""ain't no answer""]","[""'s a lie,""]"
75,['Japan economy ain'],"[""'t flourishing.""]","[""'t what it""]"
76,['got a shambling charm... a'],[' cheerfully inconsequential diversion.'],"[""\n\nYou're reading the blog""]"
77,['For each question on the scale measure homosexuality dey is a'],[' corresponding question measure heterosexuality giving six matching pairs of questions.'],"[' 9, so the average of the scales scores would be about']"
78,['What some topics you just cant ignore'],[' while preparing for iit jee?'],"['\n\nIn the last two years,']"
79,['About half of all U.S'],['. households got money in mutual funds.'],['. adults have at least one chronic medical']
80,['What Fit'],['na mean?'],['bit’']
81,"['In 2005, Peter Pilz, a member of the Austrian Parliament from the Austrian Green Party, demanded that Parliament revoke Schwarzenegger Austrian citizenship due to his decision']","[' not to prevent no executions of Donald Beardslee and Stanley Williams, causing damage of reputation to Austria, where the death penalty done been abolished since 1968.']","["" to support the war in Iraq. The proposal was rejected by the Austrian Parliament.\n\nIn 2006, after the Austrian parliament's rejection of the Austrian Green""]"
82,"['They also presented Jesus –  ""As it is written in the law of the Lord, Every male']","[' openeth the womb shall be called holy to the Lord"" (Luke 2:23other verses).']","[' shall be called a Nazarene."" But Jesus responded: ""It is not written for man that']"
83,['Dropbox Mobile use mobile data? Is it'],[' any setting so that it sync only on WiFi?'],"[' really that bad?\n\nRecently, I�']"
84,['yeah really oh our neighbor a lawn service come and do his and'],"["" i don't think it look any better than what my husband do so""]",[' i mean i know a lot of you get a lawn service but we']
85,"[""It's an opportunity to advocate for victims of""]",[' domestic violence do not generally get advocated for..'],[' sexual violence and advocate for gender-based violence']
86,['It was a fine selection'],[' of Goethe writing.'],[' of films to choose from']
87,"['the chateau belong to rudd, whose portrait of a therapy-dependent']",[' flakeball spouting french malapropisms... a nonstop hoot.'],"[', ""unstable"" woman is a portrait of a woman who is not stable at']"
88,['When you know that'],[' you are in love?'],[' you are going to be']
89,"[""If checks ain't written to Indiana University""]","[' Foundation, dey gon be an issue.']","[""'s athletics department, I'll keep a closer""]"
90,"['While local cab drivers had compliments, not everyone appreciated no company. The Chicago Cubs decided to cancel their booking after hearing about the con, and J.J. Hardy of the Milwaukee Brewers reported being kept up by fans on Wednesday night. The']","[' Brewers been lost their game the following day. The convention closed with next year date ―June 26-29 ―along with the announcement of a guest: Disney animator Floyd Norman. The event theme gon be ""It\'s a Jungle Out There!"".']","["" Brewers were given two tickets to a game, but did not get any.\n\nThe Cubs' ticket taker told the Brewers they could come to a game, but they weren't allowed to bring their own bags.\n\nHardy said""]"
91,['During the 1950s dey was a citywide festival called'],[' Fiesta del Pacifico highlighting the area Spanish and Mexican past.'],[' Dye Festival. Dye Festival was held on the 2']
92,['Prime Minister Allawi gon return to Iraq'],[' in time for the country national conference.'],['\n\nPrime Minister Allawi’']
93,"[""It more difficult to find a job in a city I don't live in than no""]","["" city I live in, even if I'm willing to pay my own relocation costs?""]","["" job in a city I live in, right?\n\nAnd that's what I""]"
94,"[""That's been interesting though, because the kids have been over""]","[', have been, you know, coming back right now.']",['playing their cards already.\n\nBut when it comes to']
95,['Latin and Euro-American rhythms'],[' both present in discos.'],"[' are often used interchangeably,']"
96,['What it mean'],[' when your vomit white'],[' to be a good']
97,['it have been much puzzlement among'],[' critics about what the election symbolize.'],"[' them, and perhaps it was the\n']"
98,"['""With Leukemia"" a website bringing parents together world']",['-wide to share experiences on caring for children got leukemia.'],[' wide to share stories and information with each other.\nWe']
99,['at the state scientific center of applied microbiology it is every kind of deadly bacteria'],[' was studied for use in the secret biological weapons program of the soviet union.'],"['.\n\nThe state scientific center of applied microbiology in the state of California,']"
100,"['In the early Olympic games, athletes used to run a mile and then recite a poem. The first poet-in-residence of an English football team, Ian McMillan, remarked that football chants are like huge tribal poems. Generally, though, sport and poetry done never seemed natural companions in human enterprise. Until the New York Mets baseball team suffered in 2007']","[' arguably the worst collapse in Major League Baseball history. To describe the anguish fans felt, The New York Times turned to a poet, Frank Messina. ""wasn\'t nothing really representing the fan point of view,"" Messina told Wikinews reporter David Shankbone in an interview. ""it\'s a lot of hurting people out there can\'t express what happened.""']","["" and the United States men's hockey team in 2010 and 2012, the two had never been in the same room. On the surface, the two sports were polar opposites. The Mets had won the World Series in 2007, and the United States men's hockey team had won the Stanley Cup in 2011 and 2012. But the two teams had never played each other.""]"
101,"['My meeting started at 4:00 and I needed to catch the train at 4:30,']","["" so dey wasn't much time. Luckily, it was delayed, so it wrought out.""]","[' so I took the train at 4:00, made it to the meeting point, and got']"
102,"[""From what I'm seeing it's generally accepted that most English""]",[' speakers got a vocabulary size of 15000 to 20000 words.'],['-speakers think about writing and language in a very literal way']
103,['The Portuguese Navy'],[' got 58 submarines.'],[' has been a major']
104,"['give shapiro, goldman, and bolado credit for good intentions, but']","["" dey ain't nothing here they couldn't have done in half no hour.""]","[' the execution was far from great.\n\nShapiro, a former U.']"
105,['Blair sorry for anyone done'],[' lost their lives in Iraq.'],[' wrong in politics\n\nThe']
106,['The college coaches got the most responsibility to decide'],"[' which players got a problem, not the NCAA']","[' the program, and I think the program was']"
107,"['Dey is a total of 12,800 Buddha statues here,']",[' plus the remains of the monastery founder embalmed in gold leaf.'],"[' with another 4,800 in Japan. The rest is a collection of']"
108,['and EDS is very particular about this hair cuts i mean it was like you can'],"[""'t have you know such and such facial hair no beards you know and just really detailed""]","[""'t get that hair cut because it's so curly. So, you can't get the""]"
109,['Dey is 11'],[' official EU languages.'],[' years old. He']
110,['I put the cake away in the refrigerator.'],[' It got a lot of butter in it.'],"['\n\n""What do you want?"" she']"
111,['What traditional schooling done been considered modeled'],[' after the traditional Islamic graduate schools?'],[' on the natural and\n\nwhat']
112,['Participation in the Premier League by some Scottish or'],"[' Irish clubs done sometimes been discussed, but without result.']",[' Welsh clubs is a contentious issue. The Scottish Football Association']
113,['Anson thought that he'],[' done bought the paint stripper'],[' was going to make a name']
114,"['Jane knocked on Susan door, but it']",[' was no answer. She was out.'],[' was locked. She heard the key turn']
115,"[""I finished a web intensive program, and I've been looking for a job in web development.""]","["" I realize I don't really know web development work no environment. How can I get this experience?""]","["" I'm a student, so I need to finish my course in 3 months. I'm a person""]"
116,"['Michael said that Pinochet been came to Britain with a passport do not require no visa, and it likely that he may done presented, supported']","[' with evidence, medical reasons for requiring treatment and therefore, it was no reason for immigration authorities to prevent him from entering the country upon his arrival.']","[', or signed a declaration to the British government.\n\nI am not a U.S. citizen, but I do not believe that Pin']"
117,['My brother wear a'],[' green overcoat.'],"[' hat, and what']"
118,"[""We couldn't""]",[' use no lake'],[' find the right']
119,['The class rank rule got the same consequence as traditional affirmative action: opening schools to students'],"[' would otherwise not be admitted the given school used a holistic, merit-based approach.']","[' with similar backgrounds but with different achievements.\n\nThe new law, signed by President']"
120,['It was people playing'],[' on the bea'],"[' the game, not']"
121,['Ebola Epidemic'],[' break out in Zaire.'],[' in Angola\n\nThe first']
122,"['On Sunday Memoirs: 1939-1993 a memoir written by former Prime Minister of Canada Brian Mulroney gon be released. The 1,152 page tome outline Mulroney version of events during his time as prime minister. CTV gon broadcast a documentary on Brian Mulroney on the eve of his book launch. In addition, the']","[' network plan to air Triumph & Treachery: The Brian Mulroney Story on Sunday, CTV say the 90-minute special gon be the most complete interview the former prime minister done ever given and his first comprehensive interview since leaving office in 1993. The Quebec French language TVA network gon air a similar documentary exclusively in French later that night.']","[' book also have a chapter of interviews with Mulroney and his wife, Jean, which were broadcast on CTV.\n\nMulroney was born on December 26, 1928, in Kingston, Ontario. He is the grandson of a former prime minister, Sir Wilfrid Laurier. Mulroney attended the University of Western Ontario where']"
123,"[""uh no uh no don't no i have a""]",[' place s rusting i gotta get something on it'],[' question about the\n      ']
124,['What the best organizational'],[' psychology master degrees?'],[' structure is in a']
125,"['In particular the Shiva Sutras, an auxiliary text to the Ashtadhyayi, introduce what can be considered a list of the phonem']","['es of the Sanskrit language, with a notational system for them is used throughout the main text, which deal with matters of morphology, syntax and semantics.']","['es, consonant and vowel sounds, and their corresponding vowels, that are used in the language.\n\nThe word for ""sherd,""']"
126,['After Hedges microphone was unplugged for a second time'],"[', Pribbenow told him to wrap up his speech.']","[', the crowd started to cheer for her.\n\n""Oh']"
127,['Why doctors recommend not'],[' to become no doctor'],[' to give up smoking']
128,['Is dey'],[' anything called god?'],[' aint nobody got']
129,"['Government forces killed the head of the Armed Islamic Group, or GIA']","[', which done claimed responsibility for killing 61 foreigners in the last year.']","[', in Somalia’s capital, Mogadishu, on Wednesday']"
130,"['The ACS, developed jointly by four American agencies, was installed in March of 2002. It a system of three cameras, filters, and dispersers which act to detect wavelengths of light ranging from near-infrared to ultraviolet. It a system was designed to last five years, according to Preston Burch, associate director and program manager for the Hubble Space']","["" Telescope. NASA also indicated that the other four main systems on the telescope remain unaffected and functioning normally. Research work gon resume this week using those systems. A scheduled mission to the space telescope in 2008 is expected to deliver instruments to further upgrade the capabilities of the telescope. It ain't known what the effect of the ACS failure gon have on the scheduled mission.""]","["" Telescope.\n\nThe Hubble Space Telescope has three cameras. One is a star tracker, which measures the movement of stars due to gravitational attraction. The other two are the instruments for studying the universe. The ACS is the instrument for studying the universe of galaxies.\n\nHubble's two instruments are sensitive to three wavelengths. The first is a coronagraph""]"
131,"['The Angel, Islington done was formerly a coaching inn, the first on the route northwards']","[' out of London, where Thomas Paine is believed to done written much of The Rights of Man.']","[' of Clerkenwell, and later a public house (the Angel), the first on the route']"
132,['Grandma done set a place for Mary; and once Mrs.'],"[' Wyman was seated, she pulled her, protesting, to it.']",['\n             ']
133,['Exclusive-UPDATE 2-Egypt pro'],['-Mursi alliance signal flexibility in talks'],['-government forces continue to fire on protesters and']
134,['It seem unlikely that dey gon be a coalition between Ger'],['hard Schroeder Social Democrats and Angela Merkel Christian Democratic Union.'],"['onimo and Obama, since Obama had a great majority in']"
135,['Where the palazzo join the basilica southernmost flank the Porta della Carta'],"[' (Gate of the Paper, where the doge posted his decrees and scribes gathered).']","[', a long square paved with gold, and the Piazza delle Erbe, which']"
136,['Microsoft gon stop developing versions of its Internet Explorer browser software for'],"[' Macintosh computers, saying that Apple Safari is now all Apple need']","["" Windows XP computers running Microsoft's Windows Vista operating system.\n""]"
137,['The thief was seized by the police'],[' turned out to be our cousin.'],[' who caught him near his home\n']
138,['Mr Sahel said police done identified the bodies of seven of the 14-'],['strong cell believed to done carried out the five almost simultaneous attacks on Saturday.'],"['year-old boys who were killed on Wednesday.\n\n""There were']"
139,"['After a somewhat lengthy conversation, Nancy convinced the housekeeper it was no immediate cause for alarm. She did not']","[' mention no incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen uneasiness.']","[' want to leave yet, so she let Sarah go downstairs and then she and Nancy went outside.\n\n""N']"
140,['Rick Dinon the senior vice president'],[' of 20th Century Insurance Co.'],[' of digital marketing for The Walt Disney']
141,['Nations like Israel and'],[' Australia already got such status.'],"[' Iran can be united, and']"
142,"[""Done anyone ever gotten to middle age, had little experience but ain't""]",[' happy with what they was doing for an occupation the last 25 years?'],"["" no way I'd be getting out of this shit?\n\nI""]"
143,"['Only three buildings was wrapped by Christo: The Kunsthalle Berne, 1968, The Museum of Contemporary Art, Chicago, 1969 and The Wrapped Reichstag, Berlin, 1995']","["", which the third and last wrapped building -- it was initiated in 1961 first and then again in 1971. In 1971 the Valley Curtain been was already well underway, and ain't no wrapping""]","['.\n\nThe Dada Museum is located in the building where a former Gestapo headquarters once stood. One of the exhibits is a painting by Dadaist Dora Rohlfs,']"
144,['Dave got something'],[' on his mind.'],"[' to eat, then']"
145,"['He also perfected a sparse, percussive blues style, especially up the neck']","[' in keys done not been used much in country no music, notably B and E.']","[', with some of his own compositions.\n\nIn the 1960s he formed the']"
146,['Muriel got a famous painting of a ballerina by Cec'],"[""ile d'Arblay hanging in Muriel living room.""]",['ilia de Lammermoor in the Louvre. She was']
147,['A higher price was paid for beer in the snug'],"["" and couldn't nobody look in and see the drinkers.""]","[', with the pints costing £2.50']"
148,['John think that it is appropriate for it to'],[' be a picture of himself in the corridor.'],"[' be done, and so we have a\n']"
149,"['Aside from Walpole, else denied that it']",[' was no such thing as the prime minister?'],[' would. I might have told you that\n']
150,['How Alexis de Tocqu'],['eville describe the French Revolution?'],"[""eville, the French Enlightenment's""]"
151,['Who Bill say Frank claimed that Mary seem'],[' to have been likely to done kissed?'],[' to be having an affair with his father']
152,['The FDIC disallowed IndyMac from acquiring new brokered deposits on this date'],"[', the threat of brokered deposit losses would have been $500 million a month?']",[' in order to give depositors a full opportunity to redeem their deposits.\n\nSeptember']
153,"['During the weekend of Sunday 28 December the 75 year old children clothes retailer, Adams Childrenswear called in administrators PricewaterhouseCoopers. Adams done previously been placed in administration with PricewaterhouseCoopers in 2006, but was rescued by Northern Irish businessman John Shannon in February 2007. A large rebranding followed in 2008, after 42 stores was']","[' closed. Adams got outlets worldwide in places such as Saudi Arabia, and also make clothing under the Mini Mode brand for Boots. At the time of the 2008 administration dey was 260 stores in the UK and 116 outlets overseas, employing around 2000 people. Adams is reported to owe around £20 million to Mr Shannon and £10 million to Burdale.']","[' sold in the country, all owned by Adams.\n\nThe company was formed in 1965, as a single store of Adams, its first store was opened in the town of Dungannon in 1965. By the time of the sale in 2010, the company operated over 1,000 stores across Northern Ireland, with Adams’ parent company, Adams &']"
154,"[""I am in a relationship with a girl. She want to spend her whole life with me. I love her too, but I ain't sure whether I'ma marry her.""]","["" If I told her about my unsureness about marriage, she would definitely leave me. I don't want to lose her. I am very confused. Can anyone give me any suggestions?""]","["" It's like I'm not sure whether I want to marry her or not, but I want to tell her to marry me. I don't know what to say, what to do""]"
155,"[""Ain't nobody done written""]",[' no book about Michael Jordan.'],[' up yet\n\nMenu\n']
156,"['Red Planet Consulting, Inc. a full-scale project implementation firm']","[' provide expert Smallworld software services to electric, gas and water utilities.']","[' serving the needs of clients for environmental remediation, cleanup, and waste']"
157,['Which foods safe to eat'],[' that got freezer burn?'],[' in Canada?\n\n']
158,"['Stars are rotating, but thatain']","[""'t no cause for their stability.""]","[""'t the reason why the stars are""]"
159,['What it feel like to see a'],[' girl orgasm for the first time?'],[' game like this? I know that']
160,"['What If I join for any CGL posts, would I']",[' able to live a good retirement life after my tenure over?'],[' get to keep my current CGL membership?\n\nThe']
161,['It was girl stranded'],[' on the roof.'],[' on the deserted island']
162,['Jack gon have the'],[' hole in his pocket.'],[' best day of my life']
163,['the film grow'],[' on you.'],[' into a masterpiece']
164,['What government set standards'],[' all schools gotta meet?'],[' for the internet?\n']
165,"['Three years ago, Anurag been was thrice as old as Bhargav was. Two years']","[' hence, Anurag age gon be twice that of Bhargav age. What the present age?']","[' ago, Anurag was thrice as old as Bhargav was. Two years ago, an']"
166,['Dulles suspected everyone'],[' Angleton did it.'],[' was being lied to.']
167,['I think you gotta apply a'],[' little statistical thinking to this.'],[' little bit of pressure to the']
168,"[""don't mind crappy movies as much as adults, provided""]","["" dey's lots of cute animals and clumsy people.""]",[' they offer a decent story and a really good ending.\n']
169,['What Daisy'],[' destruction?'],['\n\n']
170,"['In 2001, El Salvador adopted the U.S. dollar as its currency,']",[' while Panama done used it for decades due to its ties to the Canal Zone.'],"[' replacing its U.S. peso. On January 1, 2003, Bolivia']"
171,['What is needed to'],[' reject a cabinet policy?'],[' improve the efficiency of the']
172,['What is it besides degrees'],[' of similarity with Occitan?'],"[' and diplomas, and what']"
173,"['But the point is, do']",[' anyone here go by Rita?'],[' you really care about that?']
174,['Mary took out her flute and played one of her favorite'],[' pieces. She done loved it since she was a child.'],"[' songs, ""I Will Wait for You."" The words came']"
175,"[""Why doesn't the government of""]",[' India remove no system of reservations?'],[' the United States simply stop these people']
176,['How many players on the Barel'],['ona team done scored over 100 goals?'],['vis team could say they were on a']
177,"[""This year I'ma 10th grade (same school) in high school and""]",[' I got no friends. Is it any tips about making friends and doing well in school'],"["" I'm trying to figure out how to read and write in the new year.\n""]"
178,['This book just'],[' buy itself.'],[' keeps getting better']
179,"[""Wages ain't rising at""]",[' the same rate as inflation.'],"[' fast enough"" ""Look,']"
180,"['Despite the ban on cameras in the courtroom, Oprah network was able to secure a']",[' media permit which resulted in her beef trial looking like an episode of her show.'],[' camera for the jury and even a camera for the bailiff.\n\nOn']
181,"[""I sat there feeling rather like a chappie I'd once read about in a book, murdered another cove and hid the body under""]","[' the dining-room table, and then been had to be the life and soul of a dinner party, with it there all the time.']","[' the bridge to avoid being caught by the police. Except this time I was on the receiving end of the same treatment, though in a different']"
182,['How can I succeed at Computer Science if Iain'],"[""'t too good at Math and Have never done Physics?""]",[' M. Banks has no clue about the subject?\n']
183,"['If I love Camille Saint-Saens Introduction and Rondo Capriccioso, for violin & orchestra in A minor, and Chop']","[""in Waltz No. 3 in A minor, Op. 34, mightn't no. 2, what other music I also enjoy?""]","['in’s nocturne, I’d love to hear it live in a concert hall. And I would probably love']"
184,"['Tropical Storm Arthur is projected to weaken tonight, but it gon likely regain strength after entering the Bay of Campeche on Sunday.The 2008 Atlantic  hurricane season done got off to an early start today when a tropical storm formed off the coast of Belize, one day before the season officially begin. Tropical Storm Arthur been formed Saturday afternoon']","[' and quickly made landfall at the Yucatan Peninsula, near the border between Belize and Mexico. Both  countries issued a tropical storm warning for the peninsula eastern coastline. In the Mexican state of Quintana Roo, ports was closed to small boats,  water sports was banned, and those living in coastal areas was encouraged to take precautions.']","[', with landfall on the coast of Belize as a tropical depression early this morning. The storm was moving northeastward and then turned northward. Arthur was to strengthen to become a tropical storm late tonight, but the National Hurricane Center said the storm may have weakened to a tropical depression by 12:00 AM CDT tonight. The storm was expected']"
185,"['I was tryna open the lock with the key, but someone done filled']","["" the keyhole with chewing gum, and I couldn't get it out.""]","["" it with sand, and now I can't open it. what can I""]"
186,"[""A Chilean expert point out that the 1987 Montreal Protocol have ain't effective in arresting the destruction of the ozone layer in the earth atmosphere, resulting in the unprecedented size of the ozone hole this""]","[' year, and causing 120,000 people in Chile to be on yellow alert for ultraviolet radiation (meaning a fair-skinned person would get burnt within 10 minutes of being exposed to the sun).']","["" year.\n\nOzone is created when the ultraviolet radiation from the sun and a third of the atmosphere's oxygen combine to form a deadly layer of gas over the earth. In the 1990""]"
187,"['The same source said that Cohen, was received by the Prime Minister and Minister of Defense, Fayez Al-Tarawneh,']","[' gon hold talks especially with Jordan Crown Prince, Prince Al-Hassan Bin Talal, represent King Hussein in running the country affairs.']","[' and then given to the minister of finance and the minister of military affairs.\n\nAccording to the source, the Prime Minister and Defense Minister']"
188,['Some 34.7 million shares done been'],"[' tendered, Oracle said in a statement.']",[' issued since the company’s initial public']
189,"['Though the colt had been consistently the victor,']","["" none of his rivals had ain't in his class.""]","["" the rider's time was not without its difficulties.\n""]"
190,"[""Most of Philip K Dick works ain't""]",[' hard Sci-Fi in the least.'],"[' fiction\n\n""I have a dream']"
191,['At the time structures such as Lie algebras and hyperbolic quatern'],['ions drew attention to the gotta expand algebraic structures beyond the associatively multiplicative class.'],['ion algebras appear as representations of the (affine) group of Mö']
192,['The FCC should not done come'],[' to no conclusion they reached.'],[' up with a plan to repeal']
193,['I got'],[' information.'],[' a free']
194,['Iran Parliament Questions A Dism'],['issive Ahmadinejad'],['al Response To Incoming']
195,['Justice did not provide savings no'],[' data beyond fiscal year 1997.'],[' other means of ensuring that the']
